0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173
86.0,6726.7,6491.3,5106.8,4446.5,2632.7,2213.5,1927.0,1208.9,14.0,12.9,0.0,141.7,355.7,361.2,500.7,598.3,621.8,618.6,867.6,1995.2,945.7,916.7,1073.4,1430.5,2319.2,1540.5,1625.9,1933.8,2043.9,2196.2,3923.8,2177.7,2314.5,2371.4,2371.4,2252.7,3014.3,3120.6,3500.0,3701.7,3721.4,3751.8,3755.0,3764.3,3599.4,3617.8,3653.7,3657.6,3661.5,3705.4,3737.8,3888.9,3341.3,4215.4,4197.1,4255.9,3557.7,4938.2,4663.2,4907.7,5411.1,5441.4,6206.2,4274.6,4169.0,3931.6,3851.5,3785.1,3692.7,4237.2,4245.4,5395.7,6571.3,6478.8,7132.8,7734.7,8587.9,9089.4,3895.2,4060.9,3444.4,3050.0,2601.8,2552.8,3206.2,3070.8,3368.1,3372.8,3526.7,3665.8,3351.2,3456.0,3592.5,3979.2,3857.8,3984.4,4158.8,4129.7,4076.7,3946.7,4279.4,3708.5,4575.5,7911.2,11557.6,7175.0,4243.7,3866.5,6454.7,6726.7,1927.0,1208.9,14.0,12.9,0.0,141.7,361.2,500.7,598.3,867.6,1995.2,945.7,1073.4,1430.5,1540.5,1625.9,2043.9,2196.2,2177.7,2314.5,2371.4,2371.4,3500.0,3701.7,3721.4,3751.8,3755.0,3764.3,3599.4,3617.8,3653.7,3657.6,3661.5,3705.4,3737.8,4215.4,4197.1,4255.9,4938.2,4663.2,4907.7,6206.2,4169.0,3931.6,6571.3,3895.2,3444.4,2601.8,3070.8,3368.1,3372.8,3526.7,3665.8,3351.2,3456.0,3592.5,3979.2,3984.4,4129.7,4076.7,4575.5,11557.6,3866.5
81.0,6315.8,6327.7,5294.2,4633.9,2820.1,2400.9,2114.4,1396.3,156.1,155.0,142.1,0.0,327.2,263.9,406.5,439.0,663.3,521.2,770.2,1156.9,1316.2,819.4,976.1,1660.4,1883.4,1443.1,1528.5,1836.5,1946.5,2098.8,3485.5,2225.6,2362.4,2419.3,2419.3,2300.6,2576.0,2682.2,3061.7,3263.4,3283.1,3313.5,3316.7,3325.9,3161.1,3179.4,3215.3,3219.2,3223.1,3267.1,3299.4,3450.5,3637.0,3691.2,4136.4,4195.2,3853.4,5444.3,5169.3,4810.4,5313.7,5344.0,6108.8,4177.2,4071.7,4709.3,3754.1,3687.8,3595.3,4139.8,4148.0,5298.3,6474.0,6381.5,7035.4,7637.4,8490.6,8992.1,3797.9,3963.5,3347.0,2952.6,2504.4,2455.4,3756.3,3576.9,3874.2,3878.9,4032.8,4145.6,3646.9,3751.7,3888.2,3540.8,3419.4,3923.7,3509.1,3540.1,4016.1,3886.0,4218.7,3647.8,4514.8,7850.5,11496.9,7114.3,4183.0,3455.6,6043.8,6315.8,2114.4,1396.3,156.1,155.0,142.1,0.0,263.9,406.5,439.0,770.2,1156.9,1316.2,976.1,1660.4,1443.1,1528.5,1946.5,2098.8,2225.6,2362.4,2419.3,2419.3,3061.7,3263.4,3283.1,3313.5,3316.7,3325.9,3161.1,3179.4,3215.3,3219.2,3223.1,3267.1,3299.4,3691.2,4136.4,4195.2,5444.3,5169.3,4810.4,6108.8,4071.7,4709.3,6474.0,3797.9,3347.0,2504.4,3576.9,3874.2,3878.9,4032.8,4145.6,3646.9,3751.7,3888.2,3540.8,3923.7,3540.1,4016.1,4514.8,11496.9,3455.6
80.0,7021.7,6786.3,5401.7,4741.5,2927.7,2508.5,2222.0,1503.9,341.7,342.9,355.7,223.6,0.0,112.8,210.6,243.1,466.5,301.5,550.5,958.1,1117.4,599.6,756.3,1113.4,1683.5,1223.4,1308.7,1616.7,1726.8,1879.0,2379.7,1860.6,1997.4,2054.3,2054.3,1935.6,2377.7,2484.0,2863.4,3065.2,3084.8,3115.2,3118.4,3127.7,2962.8,2981.2,3017.1,3021.0,3024.9,3068.8,3101.2,3252.3,3024.2,3299.4,3317.7,3658.6,3240.6,4621.1,4346.0,4590.6,5094.0,5124.2,5889.1,3957.5,3851.9,3614.5,3534.3,3468.0,3375.6,3920.1,3928.2,5078.6,6254.2,6161.7,6815.6,7417.6,8270.8,8772.3,3578.1,3743.8,3127.3,2732.8,2284.7,2235.7,2889.1,2753.7,3051.0,3055.7,3209.5,3348.7,3034.1,3138.9,3275.4,3342.6,3221.2,3387.2,3310.9,3341.8,3479.5,3349.4,3682.2,3773.4,4640.3,7976.0,11622.5,7239.8,4308.6,4161.5,6749.7,7021.7,2222.0,1503.9,341.7,342.9,355.7,223.6,112.8,210.6,243.1,550.5,958.1,1117.4,756.3,1113.4,1223.4,1308.7,1726.8,1879.0,1860.6,1997.4,2054.3,2054.3,2863.4,3065.2,3084.8,3115.2,3118.4,3127.7,2962.8,2981.2,3017.1,3021.0,3024.9,3068.8,3101.2,3299.4,3317.7,3658.6,4621.1,4346.0,4590.6,5889.1,3851.9,3614.5,6254.2,3578.1,3127.3,2284.7,2753.7,3051.0,3055.7,3209.5,3348.7,3034.1,3138.9,3275.4,3342.6,3387.2,3341.8,3479.5,4640.3,11622.5,4161.5
234.0,7027.2,6791.8,5407.3,4747.0,2933.3,2514.0,2227.6,1509.4,347.3,348.4,361.2,229.1,112.8,0.0,139.4,237.0,260.6,257.3,506.3,887.0,584.5,555.5,712.2,1069.3,1474.3,1179.3,1264.6,1572.6,1682.7,1834.9,2335.5,1816.5,1953.2,2010.2,2010.2,1891.5,2167.5,2273.0,2655.0,2853.6,2873.2,2903.6,2906.8,2917.4,2752.5,2770.9,2806.8,2810.7,2814.6,2857.7,2890.1,3015.2,2980.1,3255.3,3273.6,3472.2,3196.5,4576.9,4301.9,4546.5,5049.9,5080.1,5845.0,3913.4,3807.8,3570.4,3490.2,3423.9,3331.4,3876.0,3884.1,5034.4,6210.1,6117.6,6771.5,7373.5,8226.7,8728.2,3534.0,3699.7,3083.1,2688.7,2240.6,2191.6,2845.0,2709.6,3006.9,3011.6,3165.4,3304.6,2990.0,3094.8,3231.3,3131.0,3011.8,3316.1,3100.6,3130.3,3408.4,3278.4,3611.1,4009.1,4876.0,8211.7,11858.1,7475.5,4410.6,4167.0,6755.2,7027.2,2227.6,1509.4,347.3,348.4,361.2,229.1,0.0,139.4,237.0,506.3,887.0,584.5,712.2,1069.3,1179.3,1264.6,1682.7,1834.9,1816.5,1953.2,2010.2,2010.2,2655.0,2853.6,2873.2,2903.6,2906.8,2917.4,2752.5,2770.9,2806.8,2810.7,2814.6,2857.7,2890.1,3255.3,3273.6,3472.2,4576.9,4301.9,4546.5,5845.0,3807.8,3570.4,6210.1,3534.0,3083.1,2240.6,2709.6,3006.9,3011.6,3165.4,3304.6,2990.0,3094.8,3231.3,3131.0,3316.1,3130.3,3408.4,4876.0,11858.1,4167.0
79.0,6922.2,6931.3,5546.7,4886.5,3072.7,2653.4,2367.0,1648.8,486.7,487.8,500.7,368.5,252.2,139.4,0.0,32.5,134.9,161.5,410.5,810.3,969.6,459.7,616.4,973.5,1535.7,1083.4,1168.8,1476.8,1586.8,1739.1,2239.7,1720.7,1857.4,1914.3,1914.3,1795.6,2230.0,2336.2,2715.7,2917.4,2937.0,2967.5,2970.6,2979.9,2815.0,2833.4,2869.3,2873.2,2877.1,2921.1,2953.4,3104.5,2884.3,3159.5,3177.7,3510.8,3100.7,4481.1,4206.1,4450.7,4954.0,4984.3,5749.1,3817.5,3712.0,3474.5,3394.4,3328.1,3235.6,3780.1,3788.3,4938.6,6114.3,6021.8,6675.7,7277.7,8130.9,8632.4,3438.2,3603.8,2987.3,2592.9,2144.7,2095.7,2749.1,2613.7,2911.0,2915.7,3069.6,3208.7,2894.2,2999.0,3135.5,3194.8,3073.4,3239.4,3163.1,3194.1,3331.7,3201.7,3534.4,3852.7,4719.7,8055.4,11701.8,7319.2,4387.6,4061.9,6650.2,6922.2,2367.0,1648.8,486.7,487.8,500.7,368.5,139.4,0.0,32.5,410.5,810.3,969.6,616.4,973.5,1083.4,1168.8,1586.8,1739.1,1720.7,1857.4,1914.3,1914.3,2715.7,2917.4,2937.0,2967.5,2970.6,2979.9,2815.0,2833.4,2869.3,2873.2,2877.1,2921.1,2953.4,3159.5,3177.7,3510.8,4481.1,4206.1,4450.7,5749.1,3712.0,3474.5,6114.3,3438.2,2987.3,2144.7,2613.7,2911.0,2915.7,3069.6,3208.7,2894.2,2999.0,3135.5,3194.8,3239.4,3194.1,3331.7,4719.7,11701.8,4061.9
156.0,6954.7,7028.9,5644.3,4984.1,3170.3,2751.1,2464.6,1746.4,584.3,585.4,598.3,466.1,349.8,237.0,32.5,0.0,132.2,129.0,378.0,842.8,456.1,427.1,583.9,941.0,1345.9,1050.9,1136.3,1444.3,1554.3,1706.6,2207.2,1688.2,1824.9,1881.8,1881.8,1763.1,2039.1,2144.6,2526.7,2725.2,2744.9,2775.3,2778.5,2789.1,2624.2,2642.6,2678.5,2682.4,2686.3,2729.4,2761.7,2886.8,2851.8,3127.0,3145.2,3343.9,3068.2,4448.6,4173.6,4418.1,4921.5,4951.8,5716.6,3785.0,3679.5,3442.0,3361.9,3295.6,3203.1,3747.6,3755.8,4906.1,6081.8,5989.2,6643.2,7245.2,8098.4,8599.9,3405.7,3571.3,2954.8,2560.4,2112.2,2063.2,2716.6,2581.2,2878.5,2883.2,3037.1,3176.2,2861.7,2966.5,3103.0,3002.6,2883.5,3271.9,2972.3,3001.9,3364.2,3234.2,3566.9,3885.2,4752.2,8087.9,11734.3,7351.7,4420.1,4094.4,6682.7,6954.7,2464.6,1746.4,584.3,585.4,598.3,466.1,237.0,32.5,0.0,378.0,842.8,456.1,583.9,941.0,1050.9,1136.3,1554.3,1706.6,1688.2,1824.9,1881.8,1881.8,2526.7,2725.2,2744.9,2775.3,2778.5,2789.1,2624.2,2642.6,2678.5,2682.4,2686.3,2729.4,2761.7,3127.0,3145.2,3343.9,4448.6,4173.6,4418.1,5716.6,3679.5,3442.0,6081.8,3405.7,2954.8,2112.2,2581.2,2878.5,2883.2,3037.1,3176.2,2861.7,2966.5,3103.0,3002.6,3271.9,3001.9,3364.2,4752.2,11734.3,4094.4
15.0,7287.8,7052.4,5667.8,5007.6,3193.8,2774.6,2488.1,1770.0,607.8,608.9,621.8,489.7,373.3,260.6,164.7,132.2,0.0,152.5,401.5,635.2,794.5,450.7,607.4,964.5,1547.6,1074.4,1159.8,1467.8,1577.8,1730.1,2230.7,1711.7,1848.4,1905.4,1905.4,1786.7,2241.9,2348.1,2727.6,2929.3,2948.9,2979.4,2982.5,2991.8,2826.9,2845.3,2881.2,2885.1,2889.0,2933.0,2965.3,3116.4,2875.3,3150.5,3168.7,3522.7,3091.7,4472.1,4197.1,4441.7,4945.0,4975.3,5740.1,3808.5,3703.0,3465.6,3385.4,3319.1,3226.6,3771.1,3779.3,4929.6,6105.3,6012.8,6666.7,7268.7,8121.9,8623.4,3429.2,3594.8,2978.3,2583.9,2135.7,2086.7,2740.2,2604.7,2902.1,2906.7,3060.6,3199.7,2885.2,2990.0,3126.5,3206.7,3085.3,3251.3,3175.0,3206.0,3343.6,3213.6,3546.3,4269.6,5136.6,8472.3,12118.7,7736.1,4399.5,4427.6,7015.8,7287.8,2488.1,1770.0,607.8,608.9,621.8,489.7,260.6,164.7,132.2,401.5,635.2,794.5,607.4,964.5,1074.4,1159.8,1577.8,1730.1,1711.7,1848.4,1905.4,1905.4,2727.6,2929.3,2948.9,2979.4,2982.5,2991.8,2826.9,2845.3,2881.2,2885.1,2889.0,2933.0,2965.3,3150.5,3168.7,3522.7,4472.1,4197.1,4441.7,5740.1,3703.0,3465.6,6105.3,3429.2,2978.3,2135.7,2604.7,2902.1,2906.7,3060.6,3199.7,2885.2,2990.0,3126.5,3206.7,3251.3,3206.0,3343.6,5136.6,12118.7,4427.6
235.0,7544.0,7555.9,6364.3,5704.1,3890.3,3471.1,3184.6,2303.0,1304.3,1305.4,1318.3,1226.6,1069.8,957.1,880.4,951.3,705.3,0.0,249.0,518.7,327.1,298.1,454.9,812.0,1216.9,921.9,1007.3,1315.3,1425.3,1577.6,2078.2,1559.2,1695.9,1752.8,1752.8,1634.1,1910.1,2015.6,2397.7,2596.2,2615.9,2646.3,2649.5,2660.1,2495.2,2513.6,2549.5,2553.4,2557.3,2600.4,2632.7,2757.8,2722.8,2998.0,3016.2,3214.9,2939.2,4319.6,4044.6,4289.1,4792.5,4822.8,5587.6,3656.0,3550.4,3313.0,3232.9,3166.6,3074.1,3618.6,3626.8,4777.1,5952.8,5860.2,6514.2,7116.2,7969.4,8470.9,3276.6,3442.3,2825.8,2431.4,1983.2,1934.2,2587.6,2452.2,2749.5,2754.2,2908.1,3047.2,2732.7,2837.5,2974.0,2873.6,2754.5,2790.4,2843.3,2872.9,3048.4,2928.2,3248.1,4068.1,4935.1,8270.8,11917.2,7534.6,4602.8,4683.8,7272.0,7544.0,3184.6,2303.0,1304.3,1305.4,1318.3,1226.6,957.1,880.4,951.3,249.0,518.7,327.1,454.9,812.0,921.9,1007.3,1425.3,1577.6,1559.2,1695.9,1752.8,1752.8,2397.7,2596.2,2615.9,2646.3,2649.5,2660.1,2495.2,2513.6,2549.5,2553.4,2557.3,2600.4,2632.7,2998.0,3016.2,3214.9,4319.6,4044.6,4289.1,5587.6,3550.4,3313.0,5952.8,3276.6,2825.8,1983.2,2452.2,2749.5,2754.2,2908.1,3047.2,2732.7,2837.5,2974.0,2873.6,2790.4,2872.9,3048.4,4935.1,11917.2,4683.8
205.0,7533.6,7298.2,5913.6,5253.4,3439.6,3020.3,2733.9,2015.7,853.6,854.7,867.6,735.4,619.1,506.3,410.5,378.0,401.5,510.4,0.0,269.7,101.9,49.1,205.9,563.0,967.9,672.9,758.3,1066.3,1176.3,1328.6,1829.2,1310.2,1446.9,1503.8,1503.8,1385.1,1661.1,1766.6,2148.7,2347.2,2366.9,2397.3,2400.5,2411.1,2246.2,2264.6,2300.5,2304.4,2308.3,2351.4,2383.7,2508.8,2473.8,2749.0,2767.2,2965.9,2690.2,4070.6,3795.6,4040.1,4543.5,4573.8,5338.6,3407.0,3301.4,3064.0,2983.9,2917.6,2825.1,3369.6,3377.8,4528.1,5703.8,5611.2,6265.2,6867.2,7720.4,8221.9,3027.6,3193.3,2576.8,2182.4,1734.2,1685.2,2338.6,2203.2,2500.5,2505.2,2659.1,2798.2,2483.7,2588.5,2725.0,2624.6,2505.5,2541.4,2594.3,2623.9,2799.4,2679.2,2999.1,4515.4,5382.4,8718.1,12364.5,7981.9,4768.8,4673.3,7261.6,7533.6,2733.9,2015.7,853.6,854.7,867.6,735.4,506.3,410.5,378.0,0.0,269.7,101.9,205.9,563.0,672.9,758.3,1176.3,1328.6,1310.2,1446.9,1503.8,1503.8,2148.7,2347.2,2366.9,2397.3,2400.5,2411.1,2246.2,2264.6,2300.5,2304.4,2308.3,2351.4,2383.7,2749.0,2767.2,2965.9,4070.6,3795.6,4040.1,5338.6,3301.4,3064.0,5703.8,3027.6,2576.8,1734.2,2203.2,2500.5,2505.2,2659.1,2798.2,2483.7,2588.5,2725.0,2624.6,2541.4,2623.9,2799.4,5382.4,12364.5,4673.3
73.0,7744.3,7508.9,6124.3,5464.1,3650.3,3231.1,2944.6,2226.4,1064.3,1065.4,1078.3,946.2,829.8,717.1,621.2,588.7,612.3,721.2,210.7,0.0,159.3,168.1,324.8,681.9,928.1,791.9,877.3,1185.2,1295.3,1447.6,2529.5,1270.3,1407.1,1464.0,1464.0,1345.3,1621.3,1726.8,2108.9,2307.4,2327.1,2357.5,2360.6,2371.3,2206.4,2224.7,2260.6,2264.5,2268.4,2311.5,2343.9,2495.0,2592.7,2867.9,2886.2,3084.8,2809.1,4189.6,3914.6,4159.1,4662.5,4692.8,5457.6,3526.0,3420.4,3183.0,3102.9,3036.5,2944.1,3488.6,3496.8,4647.1,5822.7,5730.2,6384.2,6986.1,7839.3,8340.8,3146.6,3312.3,2695.8,2301.4,1853.2,1804.2,2457.6,2322.2,2619.5,2624.2,2778.1,2917.2,2602.6,2707.4,2844.0,2584.8,2465.6,2501.6,2554.4,2584.1,2759.6,2639.4,2959.2,4164.8,5031.8,8367.5,12013.9,7631.3,4699.6,4884.1,7472.3,7744.3,2944.6,2226.4,1064.3,1065.4,1078.3,946.2,717.1,621.2,588.7,210.7,0.0,159.3,324.8,681.9,791.9,877.3,1295.3,1447.6,1270.3,1407.1,1464.0,1464.0,2108.9,2307.4,2327.1,2357.5,2360.6,2371.3,2206.4,2224.7,2260.6,2264.5,2268.4,2311.5,2343.9,2867.9,2886.2,3084.8,4189.6,3914.6,4159.1,5457.6,3420.4,3183.0,5822.7,3146.6,2695.8,1853.2,2322.2,2619.5,2624.2,2778.1,2917.2,2602.6,2707.4,2844.0,2584.8,2501.6,2584.1,2759.6,5031.8,12013.9,4884.1
75.0,7634.3,7398.9,6014.3,5354.1,3540.3,3121.1,2834.6,2116.4,954.3,955.4,968.3,836.2,719.8,607.1,511.2,478.7,502.2,611.1,100.7,278.7,0.0,58.1,214.8,571.9,976.9,681.9,767.3,1075.2,1185.3,1337.6,1838.2,1319.1,1455.9,1512.8,1512.8,1394.1,1670.1,1775.6,2157.6,2356.2,2375.8,2406.3,2409.4,2420.1,2255.2,2273.5,2309.4,2313.3,2317.2,2360.3,2392.7,2517.8,2482.7,2757.9,2776.2,2974.8,2699.1,4079.6,3804.6,4049.1,4552.5,4582.8,5347.6,3416.0,3310.4,3073.0,2992.9,2926.5,2834.1,3378.6,3386.8,4537.1,5712.7,5620.2,6274.2,6876.1,7729.3,8230.8,3036.6,3202.3,2585.8,2191.4,1743.2,1694.2,2347.6,2212.2,2509.5,2514.2,2668.1,2807.2,2492.6,2597.4,2733.9,2633.6,2514.4,2550.4,2603.2,2632.9,2808.3,2688.2,3008.0,4616.1,5483.1,8818.8,12465.2,8082.6,4777.8,4774.1,7362.3,7634.3,2834.6,2116.4,954.3,955.4,968.3,836.2,607.1,511.2,478.7,100.7,278.7,0.0,214.8,571.9,681.9,767.3,1185.3,1337.6,1319.1,1455.9,1512.8,1512.8,2157.6,2356.2,2375.8,2406.3,2409.4,2420.1,2255.2,2273.5,2309.4,2313.3,2317.2,2360.3,2392.7,2757.9,2776.2,2974.8,4079.6,3804.6,4049.1,5347.6,3310.4,3073.0,5712.7,3036.6,2585.8,1743.2,2212.2,2509.5,2514.2,2668.1,2807.2,2492.6,2597.4,2733.9,2633.6,2550.4,2632.9,2808.3,5483.1,12465.2,4774.1
74.0,7583.2,7347.8,5963.2,5303.0,3489.2,3070.0,2783.5,2065.3,903.2,904.3,917.2,785.0,668.7,555.9,460.1,427.6,451.1,560.0,49.6,220.6,178.4,0.0,156.7,513.8,918.8,623.8,709.1,1017.1,1127.2,1279.4,1780.1,1261.0,1397.8,1454.7,1454.7,1336.0,1612.0,1717.5,2099.5,2298.1,2317.7,2348.2,2351.3,2361.9,2197.0,2215.4,2251.3,2255.2,2259.1,2302.2,2334.6,2459.7,2424.6,2699.8,2718.1,2916.7,2641.0,4021.5,3746.4,3991.0,4494.4,4524.6,5289.5,3357.9,3252.3,3014.9,2934.7,2868.4,2776.0,3320.5,3328.6,4479.0,5654.6,5562.1,6216.0,6818.0,7671.2,8172.7,2978.5,3144.2,2527.7,2133.2,1685.1,1636.1,2289.5,2154.1,2451.4,2456.1,2609.9,2749.1,2434.5,2539.3,2675.8,2575.5,2456.3,2492.3,2545.1,2574.8,2750.2,2630.0,2949.9,4185.0,5052.0,8387.7,12034.1,7651.5,4719.6,4722.9,7311.2,7583.2,2783.5,2065.3,903.2,904.3,917.2,785.0,555.9,460.1,427.6,49.6,220.6,178.4,156.7,513.8,623.8,709.1,1127.2,1279.4,1261.0,1397.8,1454.7,1454.7,2099.5,2298.1,2317.7,2348.2,2351.3,2361.9,2197.0,2215.4,2251.3,2255.2,2259.1,2302.2,2334.6,2699.8,2718.1,2916.7,4021.5,3746.4,3991.0,5289.5,3252.3,3014.9,5654.6,2978.5,2527.7,1685.1,2154.1,2451.4,2456.1,2609.9,2749.1,2434.5,2539.3,2675.8,2575.5,2492.3,2574.8,2750.2,5052.0,12034.1,4722.9
236.0,7739.5,7504.1,6119.5,5459.3,3645.5,3226.3,2939.8,2221.6,1059.5,1060.6,1073.5,941.3,825.0,712.2,616.4,583.9,607.4,716.3,205.9,351.9,309.7,156.3,0.0,357.1,680.7,467.1,552.4,860.4,970.5,1122.7,1623.3,1392.3,1529.0,1586.0,1586.0,1467.3,1743.3,1848.8,1924.5,1978.0,1997.7,2028.1,2031.3,2493.2,2328.3,2346.7,2382.6,2386.5,2390.4,1981.7,2014.1,2302.9,2267.9,2543.1,2561.4,2760.0,2484.3,3864.7,3589.7,3834.3,4337.7,4367.9,5132.7,3201.2,3095.6,2858.2,2778.0,2711.7,2619.2,3163.7,3171.9,4322.2,5497.9,5405.4,6059.3,6661.3,7514.5,8016.0,2821.8,2987.4,2370.9,1976.5,1528.3,1479.3,2132.8,1997.4,2294.7,2299.3,2453.2,2592.4,2277.8,2382.6,2519.1,2577.5,2745.7,2781.6,2690.4,2254.7,2430.2,2914.2,3081.2,4316.3,5183.3,8519.0,12165.4,7782.8,4850.9,4879.2,7467.5,7739.5,2939.8,2221.6,1059.5,1060.6,1073.5,941.3,712.2,616.4,583.9,205.9,351.9,309.7,0.0,357.1,467.1,552.4,970.5,1122.7,1392.3,1529.0,1586.0,1586.0,1924.5,1978.0,1997.7,2028.1,2031.3,2493.2,2328.3,2346.7,2382.6,2386.5,2390.4,1981.7,2014.1,2543.1,2561.4,2760.0,3864.7,3589.7,3834.3,5132.7,3095.6,2858.2,5497.9,2821.8,2370.9,1528.3,1997.4,2294.7,2299.3,2453.2,2592.4,2277.8,2382.6,2519.1,2577.5,2781.6,2254.7,2430.2,5183.3,12165.4,4879.2
46.0,8376.6,7860.6,6476.0,5815.8,4002.0,3582.8,3296.3,2578.1,1416.0,1417.1,1430.0,1297.9,1181.5,1068.8,972.9,940.4,964.0,1072.9,562.4,440.8,600.1,512.8,356.5,0.0,371.0,598.0,683.4,991.3,1101.4,1253.7,1769.7,641.0,705.6,1367.5,1367.5,1248.8,1524.8,1631.3,1552.0,1751.9,1771.5,1802.0,1805.1,2046.6,1880.6,1899.0,1934.9,1938.8,1942.7,1755.5,1787.9,1939.0,2127.2,2179.6,2197.9,2619.3,2343.6,3930.6,3655.6,3965.2,4468.6,4498.9,5263.7,3332.1,3226.5,2989.1,2909.0,2842.6,2750.2,3294.7,3302.9,4453.2,5628.8,5536.3,6190.3,6792.2,7645.4,8146.9,2952.7,3118.4,2501.9,2107.5,1659.3,1610.3,2244.8,2065.4,2362.7,2367.4,2521.3,2635.8,2137.1,2241.9,2211.1,2029.3,2138.4,2174.4,2083.8,2028.6,2204.0,2305.4,2866.7,4097.9,4964.8,8300.5,11946.9,7564.3,4632.5,5516.3,8104.6,8376.6,3296.3,2578.1,1416.0,1417.1,1430.0,1297.9,1068.8,972.9,940.4,562.4,440.8,600.1,356.5,0.0,598.0,683.4,1101.4,1253.7,641.0,705.6,1367.5,1367.5,1552.0,1751.9,1771.5,1802.0,1805.1,2046.6,1880.6,1899.0,1934.9,1938.8,1942.7,1755.5,1787.9,2179.6,2197.9,2619.3,3930.6,3655.6,3965.2,5263.7,3226.5,2989.1,5628.8,2952.7,2501.9,1659.3,2065.4,2362.7,2367.4,2521.3,2635.8,2137.1,2241.9,2211.1,2029.3,2174.4,2028.6,2204.0,4964.8,11946.9,5516.3
52.0,8934.5,8946.4,6964.4,6304.1,4490.3,4071.1,3784.6,3066.5,1904.4,1905.5,1918.3,1786.2,1669.8,1557.1,1461.3,1428.7,1452.3,1561.2,1050.8,1065.5,1224.8,1001.1,844.8,671.8,0.0,378.4,467.1,454.2,564.3,716.6,1398.8,1269.4,1263.0,1464.3,1464.3,1525.4,1856.4,1725.4,1412.9,1843.9,1863.5,1894.0,1897.1,2014.1,1976.3,1994.7,2030.6,2034.5,2038.4,1847.6,1879.9,1791.3,1756.3,2031.5,2049.7,2248.4,1972.7,3559.7,3284.7,3428.1,3931.5,3961.8,4726.6,2795.0,2689.4,2930.4,2371.9,2305.6,2213.1,2757.6,2765.8,3916.1,5091.8,4999.2,5653.2,6255.2,7108.3,7609.9,2415.6,2581.3,1964.8,1570.4,1122.2,1073.2,1875.6,1696.2,1993.5,1998.2,2152.1,2264.8,1766.2,1871.0,2007.5,2065.8,2234.0,2270.0,2178.8,2122.0,2299.1,2402.6,2960.8,3426.4,5522.8,8858.5,12504.9,8122.3,5190.4,6074.3,8662.5,8934.5,3784.6,3066.5,1904.4,1905.5,1918.3,1786.2,1557.1,1461.3,1428.7,1050.8,1065.5,1224.8,844.8,671.8,378.4,467.1,564.3,716.6,1269.4,1263.0,1464.3,1464.3,1412.9,1843.9,1863.5,1894.0,1897.1,2014.1,1976.3,1994.7,2030.6,2034.5,2038.4,1847.6,1879.9,2031.5,2049.7,2248.4,3559.7,3284.7,3428.1,4726.6,2689.4,2930.4,5091.8,2415.6,1964.8,1122.2,1696.2,1993.5,1998.2,2152.1,2264.8,1766.2,1871.0,2007.5,2065.8,2270.0,2122.0,2299.1,5522.8,12504.9,6074.3
237.0,8206.0,7970.5,6586.0,5925.7,4112.0,3692.7,3406.3,2688.1,1526.0,1527.1,1539.9,1407.8,1291.5,1178.7,1082.9,1050.4,1073.9,1182.8,672.4,818.3,776.1,622.8,466.5,598.0,321.9,0.0,88.7,393.3,503.4,655.7,1156.3,1314.0,1307.5,1508.9,1508.9,1570.0,1900.9,1769.9,1457.5,1888.4,1908.1,1938.5,1941.7,2058.7,2020.8,2039.2,2075.1,2079.0,2082.9,1892.1,1924.5,1835.9,1800.9,2076.1,2094.3,2292.9,2017.2,3397.7,3122.7,3367.2,3870.6,3900.9,4665.7,2734.1,2628.5,2391.1,2311.0,2244.7,2152.2,2696.7,2704.9,3855.2,5030.8,4938.3,5592.3,6194.3,7047.4,7549.0,2354.7,2520.4,1903.9,1509.5,1061.3,1012.3,1665.7,1530.3,1827.6,1832.3,1986.2,2125.3,1810.8,1915.5,2052.1,2110.4,2278.6,2314.6,2223.4,2166.5,2343.6,2447.2,3005.4,3470.9,5567.3,8903.0,12549.4,8166.8,5235.0,5345.7,7934.0,8206.0,3406.3,2688.1,1526.0,1527.1,1539.9,1407.8,1178.7,1082.9,1050.4,672.4,818.3,776.1,466.5,598.0,0.0,88.7,503.4,655.7,1314.0,1307.5,1508.9,1508.9,1457.5,1888.4,1908.1,1938.5,1941.7,2058.7,2020.8,2039.2,2075.1,2079.0,2082.9,1892.1,1924.5,2076.1,2094.3,2292.9,3397.7,3122.7,3367.2,4665.7,2628.5,2391.1,5030.8,2354.7,1903.9,1061.3,1530.3,1827.6,1832.3,1986.2,2125.3,1810.8,1915.5,2052.1,2110.4,2314.6,2166.5,2343.6,5567.3,12549.4,5345.7
