0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
69.0,9538.4,9978.9,9279.4,7824.5,7871.6,6833.5,6864.9,7040.9,6388.6,5691.4,5635.8,7235.4,7213.1,7340.5,8159.3,5021.2,4677.9,4146.7,4659.7,2749.0,3406.2,3412.9,3198.7,3317.5,3075.6,2112.3,2056.6,1730.8,795.3,670.3,807.0,504.5,557.7,362.4,410.3,266.4,259.1,234.3,219.1,99.6,84.5,84.0,133.0,174.6,204.2,255.1,258.8,119.3,56.5,40.1,24.4,23.7,0.0,125.6,550.0,592.7,648.0,715.6,454.2,396.3,563.5,560.3,498.6,773.4,1934.9,2669.6,3702.6,3838.4,3893.5,3995.1,4542.9,6693.6,9668.4,9639.0,9677.6,9538.4,9538.4,9978.9,9279.4,7871.6,6833.5,6864.9,7040.9,5635.8,7235.4,7340.5,4677.9,4146.7,4659.7,2749.0,3406.2,3412.9,3198.7,3317.5,3075.6,2112.3,2056.6,1730.8,795.3,670.3,807.0,504.5,557.7,362.4,410.3,266.4,259.1,234.3,219.1,99.6,84.0,174.6,255.1,258.8,119.3,56.5,40.1,24.4,23.7,125.6,550.0,592.7,648.0,715.6,454.2,396.3,563.5,560.3,2669.6,3702.6,3893.5,3995.1,4542.9,6693.6,9668.4,9639.0
172.0,9437.0,9877.5,9178.0,7723.1,7770.2,6732.0,6763.5,6939.5,6287.2,5589.9,5534.4,7133.9,7111.7,7239.0,8057.8,4919.8,4576.5,4045.3,4558.3,2767.0,3467.1,3473.7,3216.7,3378.4,3136.4,2010.9,2119.6,1793.8,797.9,672.9,1034.3,731.7,470.9,589.7,636.6,492.6,485.4,569.5,446.3,326.9,282.9,283.5,466.0,424.4,430.5,376.9,340.2,346.5,311.2,327.5,343.3,343.9,367.7,0.0,552.6,1004.1,715.3,715.0,439.3,623.5,789.8,786.6,725.9,776.0,1937.5,2688.7,3721.7,3899.2,3912.6,4055.9,4556.6,6592.2,9567.0,9537.6,9576.1,9437.0,9437.0,9877.5,9178.0,7770.2,6732.0,6763.5,6939.5,5534.4,7133.9,7239.0,4576.5,4045.3,4558.3,2767.0,3467.1,3473.7,3216.7,3378.4,3136.4,2010.9,2119.6,1793.8,797.9,672.9,1034.3,731.7,470.9,589.7,636.6,492.6,485.4,569.5,446.3,326.9,283.5,424.4,376.9,340.2,346.5,311.2,327.5,343.3,343.9,0.0,552.6,1004.1,715.3,715.0,439.3,623.5,789.8,786.6,2688.7,3721.7,3912.6,4055.9,4556.6,6592.2,9567.0,9537.6
14.0,9275.1,9715.6,9016.1,7561.3,7676.9,6570.2,6550.6,6777.6,6074.2,5377.0,5321.5,6921.0,6949.9,7077.2,7896.0,4706.8,4414.6,3602.1,3187.0,2499.2,2851.5,2858.1,2948.9,2768.6,2526.7,1908.5,1806.8,1480.9,543.6,645.5,694.6,622.4,443.7,480.3,486.0,685.7,637.5,554.0,538.7,566.3,610.1,609.6,658.4,700.0,692.5,1236.7,1200.0,644.6,581.8,565.5,549.7,549.1,550.1,534.0,0.0,42.8,98.0,165.7,412.1,469.6,680.9,677.7,616.5,581.8,1450.7,2121.4,3154.4,3289.5,3345.3,3446.2,4288.8,6430.4,9405.2,9375.7,9414.3,9275.1,9275.1,9715.6,9016.1,7676.9,6570.2,6550.6,6777.6,5321.5,6921.0,7077.2,4414.6,3602.1,3187.0,2499.2,2851.5,2858.1,2948.9,2768.6,2526.7,1908.5,1806.8,1480.9,543.6,645.5,694.6,622.4,443.7,480.3,486.0,685.7,637.5,554.0,538.7,566.3,609.6,700.0,1236.7,1200.0,644.6,581.8,565.5,549.7,549.1,534.0,0.0,42.8,98.0,165.7,412.1,469.6,680.9,677.7,2121.4,3154.4,3345.3,3446.2,4288.8,6430.4,9405.2,9375.7
23.0,9272.5,9713.0,9013.5,7558.6,7719.7,6567.5,6593.3,6775.0,6117.0,5419.8,5364.2,6963.8,6947.2,7074.5,7893.3,4749.6,4831.1,3644.8,3229.7,2541.9,2894.2,2900.9,2991.7,3105.7,2524.0,1951.2,1849.6,1523.7,586.4,688.2,737.4,665.1,486.4,523.1,528.8,728.5,680.2,596.7,581.4,609.1,652.9,652.3,701.1,742.7,735.3,1234.1,1197.3,687.4,624.6,608.2,592.5,591.8,592.8,576.8,42.8,0.0,95.3,163.0,454.9,512.4,723.7,720.4,659.3,624.6,1493.5,2118.7,3151.7,3626.5,3342.6,3443.5,4331.5,6427.7,9402.5,9373.0,9411.6,9272.5,9272.5,9713.0,9013.5,7719.7,6567.5,6593.3,6775.0,5364.2,6963.8,7074.5,4831.1,3644.8,3229.7,2541.9,2894.2,2900.9,2991.7,3105.7,2524.0,1951.2,1849.6,1523.7,586.4,688.2,737.4,665.1,486.4,523.1,528.8,728.5,680.2,596.7,581.4,609.1,652.3,742.7,1234.1,1197.3,687.4,624.6,608.2,592.5,591.8,576.8,42.8,0.0,95.3,163.0,454.9,512.4,723.7,720.4,2118.7,3151.7,3342.6,3443.5,4331.5,6427.7,9402.5,9373.0
24.0,9190.3,9630.9,8931.3,7359.4,7312.1,5899.6,6185.7,6107.0,5709.4,5012.2,4956.6,6556.2,6881.5,7008.8,7827.6,4342.0,4423.5,3237.2,2822.1,2134.3,2486.6,2493.3,2584.1,2698.1,2458.7,1543.7,1442.0,1116.1,641.9,745.9,792.0,720.7,542.9,578.6,584.3,1061.2,1053.9,736.7,721.4,895.4,851.4,852.1,725.8,993.0,999.0,945.5,908.7,712.0,649.2,632.9,617.1,616.5,617.5,601.4,98.3,95.6,0.0,67.7,511.4,568.9,779.2,776.0,714.8,679.3,1548.1,2055.6,3088.7,3218.9,3279.5,3378.2,3923.9,6013.7,9320.4,9290.9,9329.5,9190.3,9190.3,9630.9,8931.3,7312.1,5899.6,6185.7,6107.0,4956.6,6556.2,7008.8,4423.5,3237.2,2822.1,2134.3,2486.6,2493.3,2584.1,2698.1,2458.7,1543.7,1442.0,1116.1,641.9,745.9,792.0,720.7,542.9,578.6,584.3,1061.2,1053.9,736.7,721.4,895.4,852.1,993.0,945.5,908.7,712.0,649.2,632.9,617.1,616.5,601.4,98.3,95.6,0.0,67.7,511.4,568.9,779.2,776.0,2055.6,3088.7,3279.5,3378.2,3923.9,6013.7,9320.4,9290.9
77.0,9295.6,9736.1,9036.6,7581.8,7379.7,6590.7,6253.3,6798.1,5777.0,5079.8,5024.2,6623.8,6970.4,7097.7,7916.5,4409.6,4435.1,3304.8,2889.7,2202.0,2554.2,2560.9,2651.7,2765.7,2690.5,1611.3,1509.6,1183.7,642.7,744.6,793.7,721.4,542.7,579.4,585.1,1060.9,1053.6,653.0,637.8,895.1,851.1,851.8,725.5,992.7,998.7,945.2,908.4,711.7,648.9,632.5,616.8,616.2,617.2,601.1,163.9,206.6,67.6,0.0,511.2,568.7,780.0,776.8,715.6,680.9,1549.8,2123.3,3156.3,3286.5,3347.1,3610.0,3991.6,6450.9,9425.7,9396.2,9434.8,9295.6,9295.6,9736.1,9036.6,7379.7,6590.7,6253.3,6798.1,5024.2,6623.8,7097.7,4435.1,3304.8,2889.7,2202.0,2554.2,2560.9,2651.7,2765.7,2690.5,1611.3,1509.6,1183.7,642.7,744.6,793.7,721.4,542.7,579.4,585.1,1060.9,1053.6,653.0,637.8,895.1,851.8,992.7,945.2,908.4,711.7,648.9,632.5,616.8,616.2,601.1,163.9,206.6,67.6,0.0,511.2,568.7,780.0,776.8,2123.3,3156.3,3347.1,3610.0,3991.6,6450.9,9425.7,9396.2
71.0,9138.1,9578.6,8879.1,7424.2,7749.4,6433.1,6623.1,6640.6,6146.8,5449.5,5394.0,6993.5,7481.8,7609.1,8427.9,4779.4,4860.9,3674.6,3259.5,2571.7,2924.0,2930.7,3021.4,3135.4,2737.2,1981.8,1879.3,1553.5,457.8,331.9,512.3,209.8,103.6,171.7,274.3,475.3,427.0,343.1,327.9,354.7,398.4,397.9,518.6,560.2,482.1,568.6,572.4,504.9,442.1,425.7,410.0,409.3,410.3,394.3,412.3,455.0,510.3,577.9,0.0,57.5,268.1,264.9,203.9,592.3,1596.5,2493.0,3526.0,3656.3,3716.9,3656.7,4361.3,6293.3,9268.1,9238.7,9277.2,9138.1,9138.1,9578.6,8879.1,7749.4,6433.1,6623.1,6640.6,5394.0,6993.5,7609.1,4860.9,3674.6,3259.5,2571.7,2924.0,2930.7,3021.4,3135.4,2737.2,1981.8,1879.3,1553.5,457.8,331.9,512.3,209.8,103.6,171.7,274.3,475.3,427.0,343.1,327.9,354.7,397.9,560.2,568.6,572.4,504.9,442.1,425.7,410.0,409.3,394.3,412.3,455.0,510.3,577.9,0.0,57.5,268.1,264.9,2493.0,3526.0,3716.9,3656.7,4361.3,6293.3,9268.1,9238.7
66.0,9238.2,9678.7,8979.2,7524.3,7691.9,6533.3,6565.6,6740.7,6089.3,5392.0,5336.5,6936.0,7539.7,7667.0,8485.8,4721.9,4803.4,3617.1,3202.0,2514.2,2866.5,2873.2,2963.9,3077.9,2837.3,1924.3,1821.8,1496.0,860.5,431.9,454.8,152.3,161.4,114.2,216.8,417.8,369.5,285.6,270.3,297.1,340.9,340.4,389.4,431.0,424.6,511.1,514.9,375.7,340.3,483.6,467.9,467.2,468.2,452.2,470.1,512.9,812.5,880.2,57.9,0.0,210.6,207.4,146.4,534.8,1696.6,2435.5,3468.5,3598.7,3659.4,3756.8,4303.8,6393.5,9368.3,9338.8,9377.4,9238.2,9238.2,9678.7,8979.2,7691.9,6533.3,6565.6,6740.7,5336.5,6936.0,7667.0,4803.4,3617.1,3202.0,2514.2,2866.5,2873.2,2963.9,3077.9,2837.3,1924.3,1821.8,1496.0,860.5,431.9,454.8,152.3,161.4,114.2,216.8,417.8,369.5,285.6,270.3,297.1,340.4,431.0,511.1,514.9,375.7,340.3,483.6,467.9,467.2,452.2,470.1,512.9,812.5,880.2,57.9,0.0,210.6,207.4,2435.5,3468.5,3659.4,3756.8,4303.8,6393.5,9368.3,9338.8
27.0,9639.2,10079.7,9380.2,7808.2,7760.9,6348.4,6634.6,6555.8,6158.2,5461.0,5405.5,7005.0,7754.5,7881.8,8700.7,4790.8,4872.3,3686.1,3270.9,2583.2,2935.5,2942.1,3032.9,3146.9,2906.0,1993.2,1890.8,1564.9,727.3,500.6,523.8,218.0,470.4,280.8,194.5,352.5,304.3,329.4,344.7,463.7,507.5,506.9,430.5,388.9,359.3,445.9,449.6,444.3,507.0,523.4,539.1,539.8,563.5,663.0,680.9,723.7,879.1,946.8,268.0,210.1,0.0,3.2,212.1,603.7,1765.3,2504.5,3537.5,3667.7,3728.4,3825.5,4372.8,6462.5,9769.2,9739.8,9778.3,9639.2,9639.2,10079.7,9380.2,7760.9,6348.4,6634.6,6555.8,5405.5,7005.0,7881.8,4872.3,3686.1,3270.9,2583.2,2935.5,2942.1,3032.9,3146.9,2906.0,1993.2,1890.8,1564.9,727.3,500.6,523.8,218.0,470.4,280.8,194.5,352.5,304.3,329.4,344.7,463.7,506.9,388.9,445.9,449.6,444.3,507.0,523.4,539.1,539.8,663.0,680.9,723.7,879.1,946.8,268.0,210.1,0.0,3.2,2504.5,3537.5,3728.4,3825.5,4372.8,6462.5,9769.2,9739.8
165.0,9636.0,10076.5,9377.0,7805.0,7757.7,6345.2,6631.3,6552.6,6155.0,5457.8,5402.2,7001.8,7751.3,7878.6,8697.4,4787.6,4869.1,3682.8,3267.7,2579.9,2932.2,2938.9,3029.7,3143.7,2902.8,1990.0,1887.6,1561.7,724.1,497.4,520.5,214.8,467.2,277.6,191.3,349.3,301.1,326.2,341.5,460.5,504.3,503.7,427.3,385.7,356.1,442.6,446.4,441.0,503.8,520.2,535.9,536.6,560.3,659.7,677.7,720.4,875.9,943.6,264.7,206.9,3.2,0.0,208.9,600.5,1762.1,2501.3,3534.3,3664.5,3725.1,3822.3,4369.6,6459.3,9766.0,9736.5,9775.1,9636.0,9636.0,10076.5,9377.0,7757.7,6345.2,6631.3,6552.6,5402.2,7001.8,7878.6,4869.1,3682.8,3267.7,2579.9,2932.2,2938.9,3029.7,3143.7,2902.8,1990.0,1887.6,1561.7,724.1,497.4,520.5,214.8,467.2,277.6,191.3,349.3,301.1,326.2,341.5,460.5,503.7,385.7,442.6,446.4,441.0,503.8,520.2,535.9,536.6,659.7,677.7,720.4,875.9,943.6,264.7,206.9,3.2,0.0,2501.3,3534.3,3725.1,3822.3,4369.6,6459.3,9766.0,9736.5
13.0,9091.8,9532.3,8832.8,7377.9,7545.5,6386.9,6419.2,6594.3,5942.9,5245.6,5190.1,6789.6,7690.7,7818.0,8013.4,4575.5,4657.0,3470.7,3055.6,2367.8,2720.1,2726.8,2817.5,2931.5,2690.9,1777.9,1675.4,1349.6,714.1,285.5,308.4,153.4,308.5,216.2,318.8,465.0,470.3,387.6,372.3,399.1,442.9,442.3,491.4,533.0,525.3,611.8,615.6,477.6,442.3,458.6,474.4,475.0,498.8,598.7,616.7,659.4,717.2,784.9,203.9,146.1,312.6,309.3,0.0,388.4,1550.2,2289.1,3322.1,3452.3,3513.0,3610.4,4157.4,6247.0,9221.9,9192.4,9231.0,9091.8,9091.8,9532.3,8832.8,7545.5,6386.9,6419.2,6594.3,5190.1,6789.6,7818.0,4657.0,3470.7,3055.6,2367.8,2720.1,2726.8,2817.5,2931.5,2690.9,1777.9,1675.4,1349.6,714.1,285.5,308.4,153.4,308.5,216.2,318.8,465.0,470.3,387.6,372.3,399.1,442.3,533.0,611.8,615.6,477.6,442.3,458.6,474.4,475.0,598.7,616.7,659.4,717.2,784.9,203.9,146.1,312.6,309.3,2289.1,3322.1,3513.0,3610.4,4157.4,6247.0,9221.9,9192.4
178.0,8705.2,9145.7,8446.2,6991.4,7158.0,6000.3,6031.6,6207.7,5555.3,4858.1,4802.5,6402.1,7532.1,7659.4,7625.8,4187.9,4269.4,3083.1,2668.2,1980.0,2332.3,2339.0,2429.7,2543.7,2304.3,1389.5,1286.7,962.0,123.6,329.2,112.8,383.3,466.3,765.3,771.0,853.7,863.2,838.9,823.6,787.8,831.6,831.1,942.5,984.0,918.2,1004.7,1008.5,928.7,865.9,849.5,833.8,833.2,834.2,818.1,582.3,745.4,679.5,747.1,496.4,553.9,604.2,601.0,388.7,0.0,1163.6,1898.4,2931.4,3065.0,3122.3,3223.8,3769.7,5860.5,8835.3,8805.8,8844.4,8705.2,8705.2,9145.7,8446.2,7158.0,6000.3,6031.6,6207.7,4802.5,6402.1,7659.4,4269.4,3083.1,2668.2,1980.0,2332.3,2339.0,2429.7,2543.7,2304.3,1389.5,1286.7,962.0,123.6,329.2,112.8,383.3,466.3,765.3,771.0,853.7,863.2,838.9,823.6,787.8,831.1,984.0,1004.7,1008.5,928.7,865.9,849.5,833.8,833.2,818.1,582.3,745.4,679.5,747.1,496.4,553.9,604.2,601.0,1898.4,2931.4,3122.3,3223.8,3769.7,5860.5,8835.3,8805.8
247.0,7541.6,7982.1,7282.6,5827.7,5874.8,4836.7,4909.7,5044.1,4386.1,5150.0,5094.4,6694.0,8227.9,8355.2,7917.7,4479.8,4561.3,3561.1,3379.5,1789.0,1471.3,1478.0,1368.5,1382.6,1140.7,2085.5,1768.7,1253.6,1512.4,1718.1,1564.1,1834.6,1916.8,2056.1,2158.6,2304.9,2313.9,2227.4,2212.2,2239.0,2421.8,2422.5,2331.2,2372.8,2569.4,2515.9,2479.1,2317.5,2450.1,2466.5,2482.2,2482.9,2506.6,2207.0,1676.2,1673.5,1607.8,1675.4,1885.3,1942.8,2054.9,2051.7,1839.8,1454.5,0.0,734.7,1767.7,1903.5,1958.6,2060.2,2608.0,4696.8,7671.7,7642.2,7680.8,7541.6,7541.6,7982.1,7282.6,5874.8,4836.7,4909.7,5044.1,5094.4,6694.0,8355.2,4561.3,3561.1,3379.5,1789.0,1471.3,1478.0,1368.5,1382.6,1140.7,2085.5,1768.7,1253.6,1512.4,1718.1,1564.1,1834.6,1916.8,2056.1,2158.6,2304.9,2313.9,2227.4,2212.2,2239.0,2422.5,2372.8,2515.9,2479.1,2317.5,2450.1,2466.5,2482.2,2482.9,2207.0,1676.2,1673.5,1607.8,1675.4,1885.3,1942.8,2054.9,2051.7,734.7,1767.7,1958.6,2060.2,2608.0,4696.8,7671.7,7642.2
204.0,6858.3,7298.8,6599.3,5144.5,5191.5,4153.4,4226.5,4360.8,3703.1,4668.1,4612.5,6212.1,7746.1,7873.4,7435.8,3997.9,4079.4,3079.3,2897.8,1307.2,989.5,996.2,886.7,900.8,658.9,1603.7,1052.1,1002.8,1959.4,2165.0,2010.7,2281.2,2364.2,2503.0,2605.6,3039.2,3032.0,2674.4,2659.1,2873.5,2829.5,2830.1,2778.2,2971.0,2977.0,2923.5,2886.8,2764.4,2857.7,2874.1,2889.8,2890.5,2914.2,2653.9,2121.4,2118.7,2054.7,2122.4,2332.2,2389.7,2501.9,2498.7,2286.8,1897.9,1111.3,0.0,1085.4,1219.0,1276.3,1535.6,1922.1,4013.6,6988.4,6958.9,6997.5,6858.3,6858.3,7298.8,6599.3,5191.5,4153.4,4226.5,4360.8,4612.5,6212.1,7873.4,4079.4,3079.3,2897.8,1307.2,989.5,996.2,886.7,900.8,658.9,1603.7,1052.1,1002.8,1959.4,2165.0,2010.7,2281.2,2364.2,2503.0,2605.6,3039.2,3032.0,2674.4,2659.1,2873.5,2830.1,2971.0,2923.5,2886.8,2764.4,2857.7,2874.1,2889.8,2890.5,2653.9,2121.4,2118.7,2054.7,2122.4,2332.2,2389.7,2501.9,2498.7,0.0,1085.4,1276.3,1535.6,1922.1,4013.6,6988.4,6958.9
99.0,5899.9,6340.4,5640.9,4186.0,4233.1,3194.9,3268.0,3402.4,2617.7,4133.7,4078.1,5725.9,6725.8,6646.2,6949.6,3511.7,3596.8,2596.6,2415.1,950.8,633.1,639.8,530.3,442.9,770.7,1814.4,1852.8,2036.8,2993.3,3199.0,3153.2,3423.7,3506.7,3536.9,3639.5,4073.1,4065.9,3708.3,3693.1,3907.4,3863.4,3864.0,3812.1,4004.9,4011.0,3957.4,3920.7,3798.4,3891.7,3908.0,3923.8,3924.4,3948.2,3687.8,3155.3,3152.6,3088.7,3156.3,3366.2,3423.7,3535.8,3532.6,3320.7,2931.8,2049.8,1086.3,0.0,258.9,317.9,291.3,963.6,3055.1,6029.9,6000.5,6039.0,5899.9,5899.9,6340.4,5640.9,4233.1,3194.9,3268.0,3402.4,4078.1,5725.9,6646.2,3596.8,2596.6,2415.1,950.8,633.1,639.8,530.3,442.9,770.7,1814.4,1852.8,2036.8,2993.3,3199.0,3153.2,3423.7,3506.7,3536.9,3639.5,4073.1,4065.9,3708.3,3693.1,3907.4,3864.0,4004.9,3957.4,3920.7,3798.4,3891.7,3908.0,3923.8,3924.4,3687.8,3155.3,3152.6,3088.7,3156.3,3366.2,3423.7,3535.8,3532.6,1086.3,0.0,317.9,291.3,963.6,3055.1,6029.9,6000.5
19.0,5830.5,6271.0,5571.5,4116.6,4163.7,3125.5,3198.6,3333.0,3413.6,4914.6,4859.1,5986.0,6985.9,6906.4,7209.8,3771.9,3853.4,2855.7,2674.2,1083.6,766.0,772.7,663.2,575.7,795.7,1840.7,1985.9,2167.5,3124.1,3329.7,3178.1,3448.7,3531.6,3667.7,3770.3,3916.5,3925.5,3839.1,3823.8,3850.6,3996.2,3996.9,3942.9,4137.8,4143.8,4090.3,4053.5,3929.1,4024.5,4040.9,4056.6,4057.3,4081.0,3818.6,3288.2,3285.5,3219.4,3287.1,3496.9,3554.4,3666.6,3663.4,3451.5,3064.3,2074.7,1219.2,258.1,0.0,248.5,507.9,894.2,2985.7,5960.5,5931.0,5969.6,5830.5,5830.5,6271.0,5571.5,4163.7,3125.5,3198.6,3333.0,4859.1,5986.0,6906.4,3853.4,2855.7,2674.2,1083.6,766.0,772.7,663.2,575.7,795.7,1840.7,1985.9,2167.5,3124.1,3329.7,3178.1,3448.7,3531.6,3667.7,3770.3,3916.5,3925.5,3839.1,3823.8,3850.6,3996.9,4137.8,4090.3,4053.5,3929.1,4024.5,4040.9,4056.6,4057.3,3818.6,3288.2,3285.5,3219.4,3287.1,3496.9,3554.4,3666.6,3663.4,1219.2,258.1,248.5,507.9,894.2,2985.7,5960.5,5931.0
202.0,5582.1,6022.6,5323.1,3868.2,3915.3,2877.1,2950.2,3084.6,2802.2,4318.1,4262.6,5937.1,6937.0,6857.5,7160.9,3723.0,3808.3,2808.1,2161.2,1143.2,825.6,832.2,722.7,635.3,855.3,1900.2,2045.4,2227.2,3183.8,3389.4,3235.1,3505.6,3588.6,3727.4,3830.0,4263.6,4256.3,3898.8,3883.5,4097.8,4053.8,4054.5,4002.6,4195.4,4201.4,4147.9,4111.1,3988.8,4082.1,4098.5,4114.2,4114.9,4138.6,3878.3,3345.8,3343.1,3279.1,3346.8,3556.6,3614.1,3726.3,3723.1,3511.2,3122.3,2131.4,1276.8,317.7,249.0,0.0,259.4,645.8,2737.3,5712.1,5682.6,5721.2,5582.1,5582.1,6022.6,5323.1,3915.3,2877.1,2950.2,3084.6,4262.6,5937.1,6857.5,3808.3,2808.1,2161.2,1143.2,825.6,832.2,722.7,635.3,855.3,1900.2,2045.4,2227.2,3183.8,3389.4,3235.1,3505.6,3588.6,3727.4,3830.0,4263.6,4256.3,3898.8,3883.5,4097.8,4054.5,4195.4,4147.9,4111.1,3988.8,4082.1,4098.5,4114.2,4114.9,3878.3,3345.8,3343.1,3279.1,3346.8,3556.6,3614.1,3726.3,3723.1,1276.8,317.7,0.0,259.4,645.8,2737.3,5712.1,5682.6
16.0,5482.9,5923.5,5223.9,3769.1,3816.1,2778.0,2851.1,2985.4,2570.4,4086.4,4030.8,5678.6,6678.5,6598.9,6902.3,3464.4,3548.9,2548.7,2367.2,1269.3,925.2,931.8,922.8,734.9,954.9,1995.5,2141.7,2329.8,3286.3,3491.2,3337.3,3607.8,3690.8,3828.1,3930.7,4366.2,4358.9,3999.4,3984.2,4011.0,4156.4,4157.0,4103.3,4297.9,4304.0,4250.4,4213.7,4089.5,4184.7,4201.0,4216.8,4217.4,4241.2,3981.5,3448.3,3445.6,3381.7,3449.3,3659.2,3757.9,3828.8,3825.6,3611.8,3224.8,2233.9,1379.3,290.8,549.6,259.3,0.0,546.7,2638.2,5613.0,5583.5,5622.1,5482.9,5482.9,5923.5,5223.9,3816.1,2778.0,2851.1,2985.4,4030.8,5678.6,6598.9,3548.9,2548.7,2367.2,1269.3,925.2,931.8,922.8,734.9,954.9,1995.5,2141.7,2329.8,3286.3,3491.2,3337.3,3607.8,3690.8,3828.1,3930.7,4366.2,4358.9,3999.4,3984.2,4011.0,4157.0,4297.9,4250.4,4213.7,4089.5,4184.7,4201.0,4216.8,4217.4,3981.5,3448.3,3445.6,3381.7,3449.3,3659.2,3757.9,3828.8,3825.6,1379.3,290.8,259.3,0.0,546.7,2638.2,5613.0,5583.5
133.0,4936.2,5376.8,4677.2,3222.4,3269.4,2231.3,2304.4,2438.7,2519.4,4020.4,3964.9,5562.5,6562.4,6482.8,6786.2,4077.1,4288.1,2564.2,3077.2,1789.8,1472.1,1478.8,1369.3,1281.9,1502.5,2546.8,2692.0,2873.7,3830.2,4035.9,3885.0,4155.5,4238.5,4373.9,4476.5,4910.1,4902.8,4545.3,4530.0,4744.3,4700.3,4701.0,4649.1,4841.8,4847.9,4794.4,4757.6,4635.3,4728.6,4745.0,4760.7,4761.4,4785.1,4524.8,3992.2,3989.6,3925.6,3993.2,4203.1,4260.6,4372.7,4369.5,4157.7,3768.8,2781.6,1923.2,964.3,895.6,646.7,547.7,0.0,2091.5,5066.3,5036.8,5075.4,4936.2,4936.2,5376.8,4677.2,3269.4,2231.3,2304.4,2438.7,3964.9,5562.5,6482.8,4288.1,2564.2,3077.2,1789.8,1472.1,1478.8,1369.3,1281.9,1502.5,2546.8,2692.0,2873.7,3830.2,4035.9,3885.0,4155.5,4238.5,4373.9,4476.5,4910.1,4902.8,4545.3,4530.0,4744.3,4701.0,4841.8,4794.4,4757.6,4635.3,4728.6,4745.0,4760.7,4761.4,4524.8,3992.2,3989.6,3925.6,3993.2,4203.1,4260.6,4372.7,4369.5,1923.2,964.3,646.7,547.7,0.0,2091.5,5066.3,5036.8
35.0,2977.4,3417.9,2718.4,1263.5,1310.6,272.4,345.5,479.9,665.9,2061.5,2006.0,3603.6,4603.5,4524.0,4827.4,2118.2,2329.2,3040.7,3553.7,4487.2,3657.2,3663.9,4936.9,3466.9,3687.2,4808.1,4954.9,5136.6,6093.2,6298.8,6144.8,6415.3,6497.6,6636.8,6739.4,7115.0,7107.7,7191.8,7068.6,6949.2,6905.2,6905.9,7088.3,7046.7,7052.8,6999.3,6962.5,6968.9,6933.5,6949.9,6965.6,6966.3,6990.0,6870.7,6602.6,6599.9,6628.0,6627.7,6466.0,6523.5,6635.7,6632.4,6420.6,6032.8,4966.2,4108.3,3009.8,3080.6,2831.7,2732.7,2185.0,0.0,3107.4,3077.9,3116.5,2977.4,2977.4,3417.9,2718.4,1310.6,272.4,345.5,479.9,2006.0,3603.6,4524.0,2329.2,3040.7,3553.7,4487.2,3657.2,3663.9,4936.9,3466.9,3687.2,4808.1,4954.9,5136.6,6093.2,6298.8,6144.8,6415.3,6497.6,6636.8,6739.4,7115.0,7107.7,7191.8,7068.6,6949.2,6905.9,7046.7,6999.3,6962.5,6968.9,6933.5,6949.9,6965.6,6966.3,6870.7,6602.6,6599.9,6628.0,6627.7,6466.0,6523.5,6635.7,6632.4,4108.3,3009.8,2831.7,2732.7,2185.0,0.0,3107.4,3077.9
125.0,484.3,1670.4,970.9,2304.6,2351.7,3478.8,3551.9,3686.3,3888.9,5284.6,5229.0,6826.6,7826.6,7747.0,8050.4,5341.2,5552.3,6263.7,6776.8,7710.3,6863.6,6870.3,8160.0,6673.3,6994.4,8031.1,8178.0,8359.6,9316.2,9521.9,9367.9,9638.4,9720.6,9859.8,9962.4,10338.0,10330.8,10414.9,10291.7,10172.3,10128.2,10128.9,10311.3,10269.8,10275.8,10222.3,10185.5,10191.9,10156.5,10172.9,10188.6,10189.3,10213.0,10093.8,9825.6,9823.0,9851.0,9850.8,9689.0,9746.5,9858.7,9855.5,9643.6,9255.8,8273.4,7314.7,6335.6,6287.0,6038.1,5939.1,5391.4,3491.1,0.0,29.5,205.5,484.3,484.3,1670.4,970.9,2351.7,3478.8,3551.9,3686.3,5229.0,6826.6,7747.0,5552.3,6263.7,6776.8,7710.3,6863.6,6870.3,8160.0,6673.3,6994.4,8031.1,8178.0,8359.6,9316.2,9521.9,9367.9,9638.4,9720.6,9859.8,9962.4,10338.0,10330.8,10414.9,10291.7,10172.3,10128.9,10269.8,10222.3,10185.5,10191.9,10156.5,10172.9,10188.6,10189.3,10093.8,9825.6,9823.0,9851.0,9850.8,9689.0,9746.5,9858.7,9855.5,7314.7,6335.6,6038.1,5939.1,5391.4,3491.1,0.0,29.5
