0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158
11773.3,11514.4,8581.2,8482.6,8768.7,8690.0,5820.2,5405.1,4717.3,5069.6,5076.3,5167.1,5281.1,5040.2,4530.8,4025.0,3699.1,2908.4,2777.4,2464.9,2178.6,2198.2,2228.6,2231.8,1917.1,2308.2,2326.6,2362.5,2366.4,2370.3,2182.2,2214.6,1792.4,1659.3,1934.5,1952.7,2152.2,1875.6,1897.8,1287.2,931.4,1434.8,1465.1,2393.4,395.1,0.0,516.6,433.8,471.1,741.8,2186.4,3362.1,3269.6,3923.5,4525.5,5880.2,5378.7,1036.1,1027.9,941.2,860.1,847.9,1172.2,1561.1,1610.7,1538.1,1606.2,1341.0,1303.0,1149.8,1038.8,1669.2,1774.0,1911.7,2025.7,2137.2,2175.0,2083.1,2024.9,2205.0,2306.4,2866.4,3332.0,3624.7,8151.7,12534.3,8887.9,6243.4,7006.5,6925.0,7595.2,7539.6,9139.2,9777.6,9650.3,10362.9,8292.4,9895.1,11501.4,11514.4,8482.6,8768.7,8690.0,5820.2,5405.1,4717.3,5069.6,5076.3,5167.1,5281.1,5040.2,4530.8,4025.0,3699.1,2178.6,2198.2,2228.6,2231.8,1917.1,2308.2,2326.6,2362.5,2366.4,2370.3,2182.2,2214.6,1792.4,1952.7,2152.2,1875.6,1287.2,931.4,1434.8,395.1,516.6,433.8,3269.6,860.1,1172.2,1610.7,1341.0,1303.0,1149.8,1038.8,1669.2,1774.0,1911.7,2025.7,2137.2,2083.1,2205.0,2306.4,8151.7,8887.9,9139.2,9650.3,10362.9,8292.4,11501.4
11359.0,11100.0,8166.9,8068.3,8354.4,8275.7,5405.9,4990.8,4303.0,4655.3,4662.0,4752.8,4866.8,4625.9,4116.5,3610.7,3284.8,2494.1,2363.1,2050.6,1676.2,1695.8,1726.2,1729.4,1542.9,1805.8,1824.2,1860.1,1864.0,1867.9,1679.8,1712.2,1630.1,1285.1,1560.3,1578.5,1778.0,1501.5,1698.9,1423.9,1301.9,1805.3,1835.6,2763.9,765.7,516.6,0.0,522.6,774.4,1015.1,2848.7,4024.3,3931.8,4585.8,5187.7,6542.4,6040.9,1406.6,1398.4,1145.7,1050.1,1171.9,939.4,1328.4,1378.0,1123.8,1132.5,836.1,829.3,825.0,664.7,1295.0,1399.8,1537.6,1651.5,1763.0,1800.8,1708.9,1650.8,1830.9,1932.2,2492.2,2957.8,3250.5,7777.6,12160.2,8513.8,5829.1,6592.2,6510.7,7180.9,7125.3,8724.9,9403.4,9276.1,9948.6,7878.1,9480.8,11087.0,11100.0,8068.3,8354.4,8275.7,5405.9,4990.8,4303.0,4655.3,4662.0,4752.8,4866.8,4625.9,4116.5,3610.7,3284.8,1676.2,1695.8,1726.2,1729.4,1542.9,1805.8,1824.2,1860.1,1864.0,1867.9,1679.8,1712.2,1630.1,1578.5,1778.0,1501.5,1423.9,1301.9,1805.3,765.7,0.0,522.6,3931.8,1050.1,939.4,1378.0,836.1,829.3,825.0,664.7,1295.0,1399.8,1537.6,1651.5,1763.0,1708.9,1830.9,1932.2,7777.6,8513.8,8724.9,9276.1,9948.6,7878.1,11087.0
11337.1,11078.1,8145.0,8046.3,8332.5,8253.8,5384.0,4968.9,4281.1,4633.4,4640.1,4730.8,4844.8,4604.0,4094.6,3588.7,3262.9,2472.2,2341.2,2028.7,1857.4,1877.0,1907.5,1910.6,2153.0,1987.0,2005.4,2041.3,2045.2,2049.1,1861.1,1893.4,1811.3,1769.8,2051.0,2069.3,2259.3,1986.2,2180.5,1905.5,1481.4,1984.7,2015.0,2943.4,746.2,434.9,522.6,0.0,250.9,491.6,2328.4,3504.0,3411.5,4065.4,4667.4,6022.1,5520.6,902.8,856.7,625.4,526.7,588.9,913.1,1302.1,1351.7,1101.9,1155.6,813.7,850.4,1006.2,1148.0,1779.7,1884.5,2018.3,2134.8,2244.8,2280.8,2189.6,2134.1,2309.5,2413.6,2973.2,3438.8,3731.6,8738.4,13121.0,9474.6,5807.1,6570.3,6488.8,7158.9,7103.4,8702.9,10364.3,9702.8,9926.7,7856.2,9458.8,11065.1,11078.1,8046.3,8332.5,8253.8,5384.0,4968.9,4281.1,4633.4,4640.1,4730.8,4844.8,4604.0,4094.6,3588.7,3262.9,1857.4,1877.0,1907.5,1910.6,2153.0,1987.0,2005.4,2041.3,2045.2,2049.1,1861.1,1893.4,1811.3,2069.3,2259.3,1986.2,1905.5,1481.4,1984.7,746.2,522.6,0.0,3411.5,526.7,913.1,1351.7,813.7,850.4,1006.2,1148.0,1779.7,1884.5,2018.3,2134.8,2244.8,2189.6,2309.5,2413.6,8738.4,9474.6,8702.9,9702.8,9926.7,7856.2,11065.1
11390.2,11131.2,8198.1,8099.4,8385.6,8306.9,5437.1,5022.0,4334.2,4686.5,4693.2,4783.9,4897.9,4657.1,4147.7,3641.8,3316.0,2525.3,2394.3,2081.8,2514.8,2534.5,2564.9,2568.1,2810.8,2644.8,2663.2,2699.1,2703.0,2706.9,2518.5,2550.9,2062.2,2018.5,2293.7,2311.9,2511.4,2641.6,2196.9,1586.3,1230.4,1733.8,1764.1,2692.4,597.3,484.5,773.3,289.2,0.0,240.7,1883.8,3059.4,2966.9,3620.9,4222.8,5577.5,5076.0,651.8,605.8,440.2,275.7,464.8,789.0,1178.0,1227.6,1155.0,1208.7,1098.6,1103.3,1257.2,1398.0,2435.1,2539.9,2270.9,2734.7,2902.6,2938.6,2442.3,2791.5,2967.0,2665.6,3629.7,4095.3,6192.0,8791.5,13174.1,9527.7,5860.3,6623.4,6541.9,7212.1,7156.5,8756.0,10417.4,9756.0,9979.8,7909.3,9511.9,11118.2,11131.2,8099.4,8385.6,8306.9,5437.1,5022.0,4334.2,4686.5,4693.2,4783.9,4897.9,4657.1,4147.7,3641.8,3316.0,2514.8,2534.5,2564.9,2568.1,2810.8,2644.8,2663.2,2699.1,2703.0,2706.9,2518.5,2550.9,2062.2,2311.9,2511.4,2641.6,1586.3,1230.4,1733.8,597.3,773.3,289.2,2966.9,275.7,789.0,1227.6,1098.6,1103.3,1257.2,1398.0,2435.1,2539.9,2270.9,2734.7,2902.6,2442.3,2967.0,2665.6,8791.5,9527.7,8756.0,9756.0,9979.8,7909.3,11118.2
11529.8,11270.8,8337.7,8239.0,8525.2,8446.5,5576.7,5161.6,4473.8,4826.1,4832.8,4923.5,5037.6,4796.7,4287.3,3781.4,3455.6,2664.9,2533.9,2221.4,2654.5,2674.1,2704.5,2707.7,2950.4,2784.5,2802.8,2838.7,2842.6,2846.5,2658.1,2690.5,2599.8,2564.8,2840.0,2858.2,2820.0,2781.2,2080.7,1470.1,1114.2,1617.6,1647.9,2576.2,481.1,587.9,1010.6,529.4,240.2,0.0,1758.8,2934.4,2841.9,3495.9,4097.8,5452.6,4951.0,526.9,480.8,315.2,234.1,604.4,928.6,1317.6,1367.2,1294.6,1348.4,1645.7,1650.4,1804.2,1634.5,2574.7,2679.5,2816.0,2874.4,3042.2,3078.2,2987.3,2931.1,2872.9,2974.3,3769.3,4234.9,6331.6,8931.1,13313.8,9667.3,5999.9,6763.0,6681.5,7351.7,7296.1,8895.7,10557.0,9895.6,10119.4,8048.9,9651.6,11257.8,11270.8,8239.0,8525.2,8446.5,5576.7,5161.6,4473.8,4826.1,4832.8,4923.5,5037.6,4796.7,4287.3,3781.4,3455.6,2654.5,2674.1,2704.5,2707.7,2950.4,2784.5,2802.8,2838.7,2842.6,2846.5,2658.1,2690.5,2599.8,2858.2,2820.0,2781.2,1470.1,1114.2,1617.6,481.1,1010.6,529.4,2841.9,234.1,928.6,1367.2,1645.7,1650.4,1804.2,1634.5,2574.7,2679.5,2816.0,2874.4,3042.2,2987.3,2872.9,2974.3,8931.1,9667.3,8895.7,9895.6,10119.4,8048.9,11257.8
13009.8,12750.8,9817.7,9719.0,10005.2,9926.5,7056.7,6641.6,5953.8,6306.1,6312.8,6403.5,6517.5,6276.7,5767.3,5261.4,4935.6,4144.9,4013.9,3701.4,4134.4,4154.1,4184.5,4187.7,4430.4,4264.4,4282.8,4318.7,4322.6,4326.5,4138.1,4170.5,4079.8,4044.8,4078.2,4059.9,4118.7,3907.3,3379.3,2768.7,2420.7,2939.0,2969.3,3393.0,1903.7,1980.8,2438.0,2278.6,2127.7,1549.3,0.0,2300.3,2207.7,2861.7,3421.4,5519.6,5018.0,1551.7,1543.5,1795.2,1714.1,2084.4,2408.6,2797.6,2847.2,2774.6,2828.4,3125.7,3130.3,3284.2,2960.2,4054.7,4159.5,4080.6,4354.3,4522.2,4310.6,4251.9,4224.5,4171.5,4272.9,4834.3,5299.8,5592.6,10118.3,14500.9,10854.4,7479.9,8243.0,8161.5,8831.7,8776.1,10375.7,11744.1,11616.8,11599.4,9528.9,11131.6,12737.8,12750.8,9719.0,10005.2,9926.5,7056.7,6641.6,5953.8,6306.1,6312.8,6403.5,6517.5,6276.7,5767.3,5261.4,4935.6,4134.4,4154.1,4184.5,4187.7,4430.4,4264.4,4282.8,4318.7,4322.6,4326.5,4138.1,4170.5,4079.8,4059.9,4118.7,3907.3,2768.7,2420.7,2939.0,1903.7,2438.0,2278.6,2207.7,1714.1,2408.6,2847.2,3125.7,3130.3,3284.2,2960.2,4054.7,4159.5,4080.6,4354.3,4522.2,4251.9,4171.5,4272.9,10118.3,10854.4,10375.7,11616.8,11599.4,9528.9,12737.8
14223.9,13964.9,11031.8,10933.2,11219.3,11140.6,8270.8,7855.7,7167.9,7520.2,7526.9,7617.7,7731.7,7490.8,6981.4,6475.6,6149.7,5359.0,5228.0,4915.5,5348.6,5368.2,5398.6,5401.8,5644.5,5478.6,5496.9,5532.8,5536.7,5540.6,5352.2,5384.6,5294.0,5258.9,5292.3,5274.1,5332.8,5121.5,4593.4,3982.8,3634.8,4153.2,4183.4,4607.1,3117.8,3194.9,3652.1,3492.7,3341.8,2763.5,2338.7,0.0,102.0,834.9,1241.8,6733.7,6232.2,2765.8,2757.7,3009.3,2928.2,3298.5,3622.8,4011.7,4061.3,3988.7,4042.5,4339.8,4344.5,4498.4,4174.3,5268.8,5373.6,5294.7,5568.5,5736.3,5524.8,5466.0,5438.6,5385.7,5487.0,6048.4,6514.0,6806.7,11332.4,15715.0,12068.6,8694.0,9457.1,9375.6,10045.8,9990.2,11589.8,12958.2,12830.9,12813.5,10743.0,12345.7,13951.9,13964.9,10933.2,11219.3,11140.6,8270.8,7855.7,7167.9,7520.2,7526.9,7617.7,7731.7,7490.8,6981.4,6475.6,6149.7,5348.6,5368.2,5398.6,5401.8,5644.5,5478.6,5496.9,5532.8,5536.7,5540.6,5352.2,5384.6,5294.0,5274.1,5332.8,5121.5,3982.8,3634.8,4153.2,3117.8,3652.1,3492.7,102.0,2928.2,3622.8,4061.3,4339.8,4344.5,4498.4,4174.3,5268.8,5373.6,5294.7,5568.5,5736.3,5466.0,5385.7,5487.0,11332.4,12068.6,11589.8,12830.9,12813.5,10743.0,13951.9
14122.0,13863.0,10929.9,10831.2,11117.4,11038.6,8168.9,7753.7,7066.0,7418.3,7424.9,7515.7,7629.7,7388.8,6879.5,6373.6,6047.7,5257.0,5126.0,4813.6,5246.6,5266.3,5296.7,5299.9,5542.6,5376.6,5395.0,5430.9,5434.8,5438.7,5250.3,5282.6,5192.0,5157.0,5190.4,5172.1,5230.8,5019.5,4491.5,3880.9,3532.8,4051.2,4081.5,4505.1,3015.8,3093.0,3550.2,3390.8,3239.8,2661.5,2236.8,101.6,0.0,732.9,1139.8,6631.7,6130.2,2663.9,2655.7,2907.3,2826.2,3196.6,3520.8,3909.8,3959.4,3886.7,3940.5,4237.8,4242.5,4396.4,4072.4,5166.9,5271.7,5192.7,5466.5,5634.4,5422.8,5364.1,5336.7,5283.7,5385.1,5946.4,6412.0,6704.8,11230.4,15613.0,11966.6,8592.0,9355.1,9273.6,9943.8,9888.3,11487.8,12856.3,12728.9,12711.6,10641.0,12243.7,13850.0,13863.0,10831.2,11117.4,11038.6,8168.9,7753.7,7066.0,7418.3,7424.9,7515.7,7629.7,7388.8,6879.5,6373.6,6047.7,5246.6,5266.3,5296.7,5299.9,5542.6,5376.6,5395.0,5430.9,5434.8,5438.7,5250.3,5282.6,5192.0,5172.1,5230.8,5019.5,3880.9,3532.8,4051.2,3015.8,3550.2,3390.8,0.0,2826.2,3520.8,3959.4,4237.8,4242.5,4396.4,4072.4,5166.9,5271.7,5192.7,5466.5,5634.4,5364.1,5283.7,5385.1,11230.4,11966.6,11487.8,12728.9,12711.6,10641.0,13850.0
14776.6,14517.6,11584.4,11485.8,11772.0,11693.2,8823.5,8408.3,7720.6,8072.9,8079.5,8170.3,8284.3,8043.4,7534.1,7028.2,6702.3,5911.6,5780.6,5468.2,5901.2,5920.9,5951.3,5954.5,6197.1,6031.2,6049.6,6085.5,6089.4,6093.3,5904.9,5937.2,5846.6,5811.6,5844.9,5826.7,5885.4,5674.1,5146.1,4535.5,4187.4,4705.8,4736.1,5159.7,3670.4,3747.6,4204.8,4045.4,3894.4,3316.1,2891.4,818.9,733.6,0.0,470.7,6904.7,6403.2,3318.5,3310.3,3561.9,3480.8,3851.2,4175.4,4564.4,4614.0,4541.3,4595.1,4892.4,4897.1,5051.0,4727.0,5821.5,5926.2,5847.3,6121.1,6289.0,6077.4,6018.7,5991.3,5938.3,6039.7,6601.0,7066.6,7359.4,11885.0,16267.6,12621.2,9246.6,10009.7,9928.2,10598.4,10542.9,12142.4,13510.9,13383.5,13366.2,11295.6,12898.3,14504.6,14517.6,11485.8,11772.0,11693.2,8823.5,8408.3,7720.6,8072.9,8079.5,8170.3,8284.3,8043.4,7534.1,7028.2,6702.3,5901.2,5920.9,5951.3,5954.5,6197.1,6031.2,6049.6,6085.5,6089.4,6093.3,5904.9,5937.2,5846.6,5826.7,5885.4,5674.1,4535.5,4187.4,4705.8,3670.4,4204.8,4045.4,733.6,3480.8,4175.4,4614.0,4892.4,4897.1,5051.0,4727.0,5821.5,5926.2,5847.3,6121.1,6289.0,6018.7,5938.3,6039.7,11885.0,12621.2,12142.4,13383.5,13366.2,11295.6,14504.6
15358.8,15099.8,12166.7,12068.0,12354.2,12275.5,9405.7,8990.6,8302.8,8655.1,8661.8,8752.5,8866.5,8625.7,8116.3,7610.4,7284.6,6493.9,6362.9,6050.4,6483.4,6503.1,6533.5,6536.7,6779.4,6613.4,6631.8,6667.7,6671.6,6675.5,6487.1,6519.4,6428.8,6393.8,6427.2,6408.9,6467.7,6256.3,5728.3,5117.7,4769.7,5288.0,5318.3,5741.9,4252.7,4329.8,4787.0,4627.6,4476.6,3898.3,4201.6,4410.2,4317.7,4971.7,0.0,6771.1,6269.6,3900.7,3892.5,4144.1,4063.0,4433.4,4757.6,5146.6,5196.2,5123.6,5177.3,5474.6,5479.3,5633.2,5309.2,6403.7,6508.5,6429.6,6703.3,6871.2,6659.6,6600.9,6573.5,6520.5,6621.9,7183.3,7648.8,7941.6,12467.2,16849.8,13203.4,9828.8,10592.0,10510.5,11180.6,11125.1,12724.6,14093.1,13965.8,13948.4,11877.9,13480.5,15086.8,15099.8,12068.0,12354.2,12275.5,9405.7,8990.6,8302.8,8655.1,8661.8,8752.5,8866.5,8625.7,8116.3,7610.4,7284.6,6483.4,6503.1,6533.5,6536.7,6779.4,6613.4,6631.8,6667.7,6671.6,6675.5,6487.1,6519.4,6428.8,6408.9,6467.7,6256.3,5117.7,4769.7,5288.0,4252.7,4787.0,4627.6,4317.7,4063.0,4757.6,5196.2,5474.6,5479.3,5633.2,5309.2,6403.7,6508.5,6429.6,6703.3,6871.2,6600.9,6520.5,6621.9,12467.2,13203.4,12724.6,13965.8,13948.4,11877.9,15086.8
16721.3,16462.3,13529.2,13430.6,13716.7,13638.0,10768.2,10353.1,9665.3,10017.6,10024.3,10115.1,10229.1,9988.2,9478.8,8973.0,8647.1,7856.4,7725.4,7412.9,7846.0,7865.6,7896.0,7899.2,8141.9,7976.0,7994.3,8030.2,8034.1,8038.0,7849.6,7882.0,7791.4,7756.3,7789.7,7771.5,7830.2,7618.9,7090.8,6480.2,6132.2,6650.6,6680.8,7104.5,5615.2,5692.3,6149.5,5990.1,5839.2,5260.9,5564.1,5772.8,5680.3,6334.2,6805.7,0.0,500.8,5263.2,5255.1,5506.7,5425.6,5795.9,6120.2,6509.1,6558.7,6486.1,6539.9,6837.2,6841.9,6995.7,6671.7,7766.2,7871.0,7792.1,8065.9,8233.7,8022.1,7963.4,7936.0,7883.1,7984.4,8545.8,9011.4,9304.1,13829.8,18212.4,14566.0,11191.4,11954.5,11873.0,12543.2,12487.6,14087.2,15455.6,15328.3,15310.9,13240.4,14843.1,16449.3,16462.3,13430.6,13716.7,13638.0,10768.2,10353.1,9665.3,10017.6,10024.3,10115.1,10229.1,9988.2,9478.8,8973.0,8647.1,7846.0,7865.6,7896.0,7899.2,8141.9,7976.0,7994.3,8030.2,8034.1,8038.0,7849.6,7882.0,7791.4,7771.5,7830.2,7618.9,6480.2,6132.2,6650.6,5615.2,6149.5,5990.1,5680.3,5425.6,6120.2,6558.7,6837.2,6841.9,6995.7,6671.7,7766.2,7871.0,7792.1,8065.9,8233.7,7963.4,7883.1,7984.4,13829.8,14566.0,14087.2,15328.3,15310.9,13240.4,16449.3
16220.6,15961.6,13028.5,12929.8,13216.0,13137.2,10267.5,9852.4,9164.6,9516.9,9523.5,9614.3,9728.3,9487.4,8978.1,8472.2,8146.3,7355.6,7224.6,6912.2,7345.2,7364.9,7395.3,7398.5,7641.2,7475.2,7493.6,7529.5,7533.4,7537.3,7348.9,7381.2,7290.6,7255.6,7289.0,7270.7,7329.4,7118.1,6590.1,5979.5,5631.4,6149.8,6180.1,6603.7,5114.4,5191.6,5648.8,5489.4,5338.4,4760.1,5063.4,5272.0,5179.5,5833.4,6305.0,501.5,0.0,4762.5,4754.3,5005.9,4924.8,5295.2,5619.4,6008.4,6058.0,5985.3,6039.1,6336.4,6341.1,6495.0,6171.0,7265.5,7370.3,7291.3,7565.1,7733.0,7521.4,7462.7,7435.3,7382.3,7483.7,8045.0,8510.6,8803.4,13329.0,17711.6,14065.2,10690.6,11453.7,11372.2,12042.4,11986.9,13586.4,14954.9,14827.6,14810.2,12739.6,14342.3,15948.6,15961.6,12929.8,13216.0,13137.2,10267.5,9852.4,9164.6,9516.9,9523.5,9614.3,9728.3,9487.4,8978.1,8472.2,8146.3,7345.2,7364.9,7395.3,7398.5,7641.2,7475.2,7493.6,7529.5,7533.4,7537.3,7348.9,7381.2,7290.6,7270.7,7329.4,7118.1,5979.5,5631.4,6149.8,5114.4,5648.8,5489.4,5179.5,4924.8,5619.4,6058.0,6336.4,6341.1,6495.0,6171.0,7265.5,7370.3,7291.3,7565.1,7733.0,7462.7,7382.3,7483.7,13329.0,14065.2,13586.4,14827.6,14810.2,12739.6,15948.6
11809.5,11550.5,8617.3,8518.7,8804.8,8726.1,5856.3,5441.2,4753.5,5105.7,5112.4,5203.2,5317.2,5076.3,4566.9,4061.1,3735.2,2944.5,2813.5,2501.1,2934.1,2953.7,2984.2,2987.3,3230.0,3064.1,3082.5,3118.4,3122.3,3126.2,2937.8,2970.1,2879.5,2844.4,3048.7,3030.5,3089.2,2877.9,2349.8,1739.2,1391.2,1909.6,1939.8,2363.5,892.3,999.1,1421.7,940.6,651.3,512.9,1553.0,2728.6,2636.1,3290.1,3892.0,5246.7,4745.2,0.0,58.1,448.1,513.7,884.0,1208.3,1597.2,1646.8,1574.2,1628.0,1925.3,1930.0,2083.9,1930.7,2854.3,2959.1,3051.1,3154.0,3321.8,3357.8,3222.4,3210.8,3142.1,3243.4,3804.8,4270.4,4563.1,9088.8,13471.4,9825.0,6279.5,7042.6,6961.1,7631.3,7575.7,9175.3,10714.6,10587.3,10399.0,8328.5,9931.2,11537.5,11550.5,8518.7,8804.8,8726.1,5856.3,5441.2,4753.5,5105.7,5112.4,5203.2,5317.2,5076.3,4566.9,4061.1,3735.2,2934.1,2953.7,2984.2,2987.3,3230.0,3064.1,3082.5,3118.4,3122.3,3126.2,2937.8,2970.1,2879.5,3030.5,3089.2,2877.9,1739.2,1391.2,1909.6,892.3,1421.7,940.6,2636.1,513.7,1208.3,1646.8,1925.3,1930.0,2083.9,1930.7,2854.3,2959.1,3051.1,3154.0,3321.8,3222.4,3142.1,3243.4,9088.8,9825.0,9175.3,10587.3,10399.0,8328.5,11537.5
11763.4,11504.4,8571.3,8472.6,8758.8,8680.0,5810.3,5395.1,4707.4,5059.7,5066.3,5157.1,5271.1,5030.2,4520.9,4015.0,3689.1,2898.4,2767.4,2455.0,2888.0,2907.7,2938.1,2941.3,3184.0,3018.0,3036.4,3072.3,3076.2,3080.1,2891.7,2924.0,2833.4,2798.4,3040.5,3022.3,3081.0,2869.7,2341.7,1731.1,1383.0,1901.4,1931.7,2355.3,846.2,943.2,1375.6,894.5,605.2,466.8,1544.8,2720.4,2627.9,3281.9,3883.9,5238.6,4737.0,58.1,0.0,402.0,467.6,838.0,1162.2,1551.2,1600.8,1528.1,1581.9,1879.2,1883.9,2037.8,1922.5,2808.3,2913.1,3042.9,3107.9,3275.8,3273.0,3214.2,3186.8,3133.9,3235.2,3796.6,4262.2,4554.9,9080.6,13463.2,9816.8,6233.4,6996.5,6915.0,7585.2,7529.7,9129.2,10706.4,10579.1,10353.0,8282.4,9885.1,11491.4,11504.4,8472.6,8758.8,8680.0,5810.3,5395.1,4707.4,5059.7,5066.3,5157.1,5271.1,5030.2,4520.9,4015.0,3689.1,2888.0,2907.7,2938.1,2941.3,3184.0,3018.0,3036.4,3072.3,3076.2,3080.1,2891.7,2924.0,2833.4,3022.3,3081.0,2869.7,1731.1,1383.0,1901.4,846.2,1375.6,894.5,2627.9,467.6,1162.2,1600.8,1879.2,1883.9,2037.8,1922.5,2808.3,2913.1,3042.9,3107.9,3275.8,3214.2,3133.9,3235.2,9080.6,9816.8,9129.2,10579.1,10353.0,8282.4,11491.4
11597.8,11338.8,8405.6,8307.0,8593.1,8514.4,5644.7,5229.5,4541.8,4894.1,4900.7,4991.5,5105.5,4864.6,4355.3,3849.4,3523.5,2732.8,2601.8,2289.4,2722.4,2742.0,2772.5,2775.6,3018.3,2852.4,2870.8,2906.7,2910.6,2914.5,2726.1,2758.4,2667.8,2632.7,2907.9,2926.2,3019.5,2849.1,2280.1,1669.5,1313.7,1817.1,1847.4,2612.2,680.6,787.4,1210.0,728.9,439.6,301.2,1801.7,2977.3,2884.8,3538.7,4140.7,5495.4,4993.9,448.1,402.0,0.0,302.0,672.3,996.6,1385.5,1435.2,1362.5,1416.3,1713.6,1718.3,1872.2,1834.0,2642.6,2747.4,2884.0,2942.3,3110.2,3146.1,3055.3,2999.1,3072.4,3173.7,3837.2,4302.8,6399.6,8999.1,13381.7,9735.3,6067.8,6830.9,6749.4,7419.6,7364.1,8963.6,10624.9,9963.5,10187.4,8116.8,9719.5,11325.8,11338.8,8307.0,8593.1,8514.4,5644.7,5229.5,4541.8,4894.1,4900.7,4991.5,5105.5,4864.6,4355.3,3849.4,3523.5,2722.4,2742.0,2772.5,2775.6,3018.3,2852.4,2870.8,2906.7,2910.6,2914.5,2726.1,2758.4,2667.8,2926.2,3019.5,2849.1,1669.5,1313.7,1817.1,680.6,1210.0,728.9,2884.8,302.0,996.6,1435.2,1713.6,1718.3,1872.2,1834.0,2642.6,2747.4,2884.0,2942.3,3110.2,3055.3,3072.4,3173.7,8999.1,9735.3,8963.6,9963.5,10187.4,8116.8,11325.8
11459.5,11200.5,8267.3,8168.7,8454.8,8376.1,5506.3,5091.2,4403.4,4755.7,4762.4,4853.2,4967.2,4726.3,4216.9,3711.1,3385.2,2594.5,2463.5,2151.0,2584.1,2603.7,2634.2,2637.3,2880.0,2714.1,2732.4,2768.3,2772.2,2776.1,2587.7,2620.1,2529.5,2494.4,2769.6,2787.9,2986.5,2710.8,2164.6,1554.0,1198.1,1701.5,1731.8,2660.1,565.0,691.1,981.7,458.2,307.3,208.4,1851.5,3027.1,2934.6,3588.6,4190.5,5545.3,5043.7,619.6,573.5,407.9,0.0,534.0,858.3,1247.2,1296.8,1224.2,1278.0,1575.3,1580.0,1733.9,1604.7,2504.3,2609.1,2745.6,2804.0,2971.8,3007.8,2917.0,2860.8,3036.2,3140.8,3698.9,4164.5,6261.3,8860.8,13243.4,9597.0,5929.5,6692.6,6611.1,7281.3,7225.7,8825.3,10486.6,9825.2,10049.0,7978.5,9581.2,11187.5,11200.5,8168.7,8454.8,8376.1,5506.3,5091.2,4403.4,4755.7,4762.4,4853.2,4967.2,4726.3,4216.9,3711.1,3385.2,2584.1,2603.7,2634.2,2637.3,2880.0,2714.1,2732.4,2768.3,2772.2,2776.1,2587.7,2620.1,2529.5,2787.9,2986.5,2710.8,1554.0,1198.1,1701.5,565.0,981.7,458.2,2934.6,0.0,858.3,1296.8,1575.3,1580.0,1733.9,1604.7,2504.3,2609.1,2745.6,2804.0,2971.8,2917.0,3036.2,3140.8,8860.8,9597.0,8825.3,9825.2,10049.0,7978.5,11187.5
10381.2,10122.2,7521.0,7676.3,7749.4,7883.7,5503.7,5088.6,4400.8,4311.0,4317.6,4208.1,4222.3,3980.3,4214.3,3708.4,3382.6,2591.9,2460.9,2148.4,2581.4,2601.1,2631.5,2634.7,2877.4,2711.4,2729.8,2765.7,2769.6,2773.5,2585.1,2617.5,2526.8,2491.8,2767.0,2785.2,2983.9,2708.2,2429.8,1819.2,1463.3,1966.7,1997.0,2761.8,830.2,724.6,1248.7,491.7,340.8,450.8,1951.3,3127.0,3034.4,3688.4,4290.4,5645.1,5143.6,801.0,792.8,248.3,616.5,0.0,529.0,918.0,967.6,1221.6,1275.3,1572.7,1577.3,1731.2,1638.2,2501.7,2606.5,2743.0,2801.3,2969.2,3005.2,2914.3,2858.1,3033.6,3138.1,3696.3,4161.9,6258.6,8858.1,13240.7,9594.3,5926.9,6690.0,6608.5,7278.7,7223.1,8822.6,10484.0,9822.6,10046.4,7225.7,8714.4,10109.2,10122.2,7676.3,7749.4,7883.7,5503.7,5088.6,4400.8,4311.0,4317.6,4208.1,4222.3,3980.3,4214.3,3708.4,3382.6,2581.4,2601.1,2631.5,2634.7,2877.4,2711.4,2729.8,2765.7,2769.6,2773.5,2585.1,2617.5,2526.8,2785.2,2983.9,2708.2,1819.2,1463.3,1966.7,830.2,1248.7,491.7,3034.4,616.5,529.0,967.6,1572.7,1577.3,1731.2,1638.2,2501.7,2606.5,2743.0,2801.3,2969.2,2914.3,3033.6,3138.1,8858.1,9594.3,8822.6,9822.6,10046.4,7225.7,10109.2
