,Name,place_id,Address,Coordinates,business_status,types
108,"Kristin White, LMT",ChIJ_3MfBiacP4YRRUo0eue5VjQ,"1015 26th Street, Galveston","{'lat': 29.2985115, 'lng': -94.79550619999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
109,La Moda Salon & Day Spa,ChIJEa-l-2ueP4YRINFXxtrhvKY,"523 24th Street #201, Galveston","{'lat': 29.3036319, 'lng': -94.7945357}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
110,Atmosphere the salon and beyond,ChIJKZ2QdWieP4YRgAl1xjpdoFc,"1221 23rd Street, Galveston","{'lat': 29.2976693, 'lng': -94.79133449999999}",OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'health', 'point_of_interest', 'establishment']"
111,Therapeutic Health Works,ChIJg6OFwmmeP4YRFrxTZSGG62Y,"2114 Sealy Avenue, Galveston","{'lat': 29.3016945, 'lng': -94.790623}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
112,Mind-Bodyworkers,ChIJRWj8ByacP4YRnL4XJiYw_OU,"4920 Seawall Boulevard, Galveston","{'lat': 29.2732011, 'lng': -94.81599849999999}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
113,Tantalize Tanning Spa,ChIJpSgyJzacP4YRURHj7Wra27U,"2218 61st Street, Galveston","{'lat': 29.27681369999999, 'lng': -94.83145739999999}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
114,Galveston Holistic Wellness,ChIJsY6aimOdP4YREdFMuVRr4bY,"3622 85th Street Suite 101, Galveston","{'lat': 29.2553335, 'lng': -94.84937750000002}",OPERATIONAL,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']"
115,Premiere Discreet Aesthetics,ChIJyQUB0l2dP4YRp54Qw1KOBx0,"7820 Seawall Boulevard, Galveston","{'lat': 29.2579455, 'lng': -94.84344730000001}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
116,Touch of Thai,ChIJBdX0v0icP4YRyoizqhPb-Fo,"6618 Stewart Road, Galveston","{'lat': 29.2736189, 'lng': -94.8367796}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
117,Galveston Massage,ChIJ_Y1j60mcP4YR_eR9yOfYEdU,"2115 61st Street #107, Galveston","{'lat': 29.2772877, 'lng': -94.8325366}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
118,Studio 3 Salon and Spa,ChIJyyhNs7adP4YRa_ix4Z8phtI,"1021 61st Street Suite 200A, Galveston","{'lat': 29.28702989999999, 'lng': -94.8376015}",OPERATIONAL,"['beauty_salon', 'gym', 'spa', 'health', 'point_of_interest', 'establishment']"
119,So Vein IV Therapy,ChIJJ7_UeXydP4YRRxM1CavJDGQ,"2910 53rd Street, Galveston","{'lat': 29.2741647, 'lng': -94.8201903}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
120,Spa San Luis at The San Luis Resort,ChIJOfwPEcCdP4YRKzGHknrW1cw,"The San Luis Resort, 5222 Seawall Boulevard, Galveston","{'lat': 29.272587, 'lng': -94.818406}",OPERATIONAL,"['spa', 'gym', 'beauty_salon', 'health', 'point_of_interest', 'establishment']"
121,Mind-Body Wellness co-op,ChIJxZDmDLudP4YRdY5UUCQE53I,"4920 D Seawall Boulevard, Galveston","{'lat': 29.2732011, 'lng': -94.81599849999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
122,loonol MASSAGE,ChIJZ8aMxiicP4YROraejOvnZ88,"4631 Fort Crockett Boulevard, Galveston","{'lat': 29.2762274, 'lng': -94.81318309999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
123,Heavenly Touch Beauty and Wellness Spa,ChIJMXrKtjedP4YReDmYZgMvCMI,"2002 45th Street, Galveston","{'lat': 29.2845508, 'lng': -94.8139963}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
124,Gymaica Fitness,ChIJh-aRAuGFP4YR6SZsfWTI3J0,"16708 Termini-San Luis Pass Road ste i, Jamaica Beach","{'lat': 29.181682, 'lng': -94.976451}",OPERATIONAL,"['gym', 'spa', 'health', 'point_of_interest', 'establishment']"
125,"Billy Davis, LMT",ChIJgWJNEeGdP4YRMDfAxpomfIc,"1721 23rd Street, Galveston","{'lat': 29.2931761, 'lng': -94.7898235}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
126,Island Body Works @ Atmosphere,ChIJmUMnbZGfP4YROIqchPeyfzY,"1221 23rd Street, Galveston","{'lat': 29.2975132, 'lng': -94.7913694}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
127,Footy Rooty Galveston,ChIJ_77k-BWfP4YRxYXsIQHxekc,"2417 Market Street, Galveston","{'lat': 29.304727, 'lng': -94.79555889999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
128,Wellness Spa Massage Galveston,ChIJzbSZ_GKfP4YRHAMT0Mdh5ds,"2417 Market Street, Galveston","{'lat': 29.304727, 'lng': -94.79555889999999}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
129,Refresh Medispa,ChIJVXmumBqfP4YR1PauLYV0XBQ,"2424 Mechanic Street, Galveston","{'lat': 29.305864, 'lng': -94.7961083}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
130,Serenity Dermatology,ChIJgcmxYc6dP4YRlHjbHTLdLMY,"1917 Broadway Avenue J, Galveston","{'lat': 29.300783, 'lng': -94.7879086}",OPERATIONAL,"['hair_care', 'spa', 'beauty_salon', 'doctor', 'health', 'point_of_interest', 'establishment']"
131,Amy Lane,ChIJfVgNwfefP4YRFYMP6tYd5lw,"2029 The Strand, Galveston","{'lat': 29.3076743, 'lng': -94.7919144}",OPERATIONAL,"['spa', 'jewelry_store', 'home_goods_store', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
132,Luna Lea Day Spa,ChIJly-rvJ6fP4YRpE0yBBxP_YY,"1802 Broadway Avenue J Suite 226, Galveston","{'lat': 29.3019038, 'lng': -94.7866785}",OPERATIONAL,"['spa', 'beauty_salon', 'point_of_interest', 'establishment']"
133,Island Drip Spa,ChIJ_dznN3afP4YR8pNboZTwZjk,"2002 Avenue B Suite 102, Galveston","{'lat': 29.308193, 'lng': -94.7913787}",OPERATIONAL,"['spa', 'health', 'point_of_interest', 'establishment']"
134,Q's Massage,ChIJRVPJ_YOfP4YRv3itDsyZG6Q,"500 Seawall Boulevard Suite 200, Galveston","{'lat': 29.3060574, 'lng': -94.77218529999999}",OPERATIONAL,"['spa', 'point_of_interest', 'establishment']"
135,The Rustic Parlour,ChIJiwNcdxt5P4YRcDM-mlaOJ4o,"2327 Palmer Highway, Texas City","{'lat': 29.39368589999999, 'lng': -94.9287361}",OPERATIONAL,"['beauty_salon', 'hair_care', 'spa', 'health', 'clothing_store', 'store', 'point_of_interest', 'establishment']"
136,Zel's Massage & Fitness Zone,ChIJPejzp2V5P4YRD5hiRImVBJM,"2501 Palmer Highway Suite 212A, Texas City","{'lat': 29.3945611, 'lng': -94.9311085}",OPERATIONAL,"['spa', 'beauty_salon', 'doctor', 'health', 'store', 'food', 'point_of_interest', 'establishment']"
137,"Feel Free With CBD, CBD oil in Texas City, Texas",ChIJC-a-9kx5P4YRd0lB1dgbvKU,"2717 Westbury Lane, Texas City","{'lat': 29.40383659999999, 'lng': -94.93478859999999}",OPERATIONAL,"['spa', 'health', 'store', 'point_of_interest', 'establishment']"
138,Beauty Exposed,ChIJC1HfaCJ_P4YR0FriHTQuAj0,"9300 Emmett F Lowry Expressway # 152, Texas City","{'lat': 29.4034039, 'lng': -95.0151777}",OPERATIONAL,"['hair_care', 'spa', 'beauty_salon', 'point_of_interest', 'establishment']"
139,Skin by Ciana,ChIJdTBMDFp_P4YRiMj4-mh1prQ,"10000 Emmett F Lowry Expressway 401b Suite 37, Texas City","{'lat': 29.4064568, 'lng': -95.02697549999999}",OPERATIONAL,"['hair_care', 'spa', 'beauty_salon', 'point_of_interest', 'establishment']"
140,La Belle Nails & Spa,ChIJzR4w-m1-P4YR8kTASbsuyGU,"6408 Interstate 45 J, La Marque","{'lat': 29.403802, 'lng': -95.03573259999999}",OPERATIONAL,"['spa', 'beauty_salon', 'point_of_interest', 'establishment']"
141,Dawn Beach Condominiums,ChIJgZMCw0GcP4YRhGCD0Uo5hl8,"7000 Seawall Boulevard, Galveston","{'lat': 29.2621921, 'lng': -94.83519609999999}",OPERATIONAL,"['travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
142,Galveston Visitor Center,ChIJ3_3w_WieP4YR0VQJDmQvVfs,"Chamber of Commerce, 2228 Mechanic Street, First Floor Lobby Inside the, Galveston","{'lat': 29.3064903, 'lng': -94.79389719999999}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
143,3 Palms Ocean View Condo,ChIJaVJ2yj6cP4YR1dPH_MW7oeE,"6102 Seawall Boulevard, Galveston","{'lat': 29.266918, 'lng': -94.827446}",OPERATIONAL,"['travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
144,"AB Sea Sales and Rentals, Inc.",ChIJ8yzhNp-cP4YR7kF188APiic,"10811 Termini-San Luis Pass Road, Galveston","{'lat': 29.2421779, 'lng': -94.87158040000001}",OPERATIONAL,"['travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
145,Sand 'N Sea | Galveston Vacation Rentals,ChIJTa98qV-EP4YRpNmgA1JCkFc,"13706 Farm to Market Road 3005, Galveston","{'lat': 29.20846969999999, 'lng': -94.93753509999999}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment']"
146,Galveston Island Tours LLC,ChIJAU2Dd2qeP4YRqWOU6-S82BE,"502 20th Street, Galveston","{'lat': 29.3052893, 'lng': -94.78966009999999}",CLOSED_TEMPORARILY,"['travel_agency', 'point_of_interest', 'establishment']"
147,GalvestonCruises.com,ChIJEa-l-2ueP4YRHY41bWv-8rs,"523 24th Street, Galveston","{'lat': 29.3035899, 'lng': -94.7945907}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
148,Galveston Historic Seaport - Home of the 1877 Tall Ship ELISSA,ChIJgbYQ1RSeP4YRZKEdJgqACmg,"Pier 22 Suite, 8, Galveston","{'lat': 29.3090547, 'lng': -94.7933003}",OPERATIONAL,"['museum', 'tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
149,Texas Coastal Realty,ChIJD86kKcSfP4YRcdIxDBCrCy4,"801 East Beach Drive, Galveston","{'lat': 29.3158765, 'lng': -94.75466589999999}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'general_contractor', 'point_of_interest', 'establishment']"
150,Wolverton & Associates Realty,ChIJF2qYU2WGP4YR7ylIbHQcveo,"16602 Termini-San Luis Pass Road, Galveston","{'lat': 29.18322819999999, 'lng': -94.97295919999999}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']"
151,"Travel Counselors, Inc.",ChIJ30iOyG6eP4YRwZUwFL7S88U,"2528 Avenue H, Galveston","{'lat': 29.3013921, 'lng': -94.7959297}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
152,Historic Harbor Tours and Dolphin Watch,ChIJmYNHzBSeP4YRbA6G5r4Qyqo,"Pier 22 Suite #8, Galveston","{'lat': 29.30905160000001, 'lng': -94.79316480000001}",OPERATIONAL,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
153,Galveston Home Buyers,ChIJ95BNilueP4YRqoXagZw2kOs,"1810 19th Street #1, Galveston","{'lat': 29.293992, 'lng': -94.78475600000002}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'finance', 'point_of_interest', 'establishment']"
154,A Bygone Era Historic Vacation Rental,ChIJU0HQG0OeP4YRuQAHHbgLiqE,"1903 Avenue L, Galveston","{'lat': 29.299207, 'lng': -94.78693679999999}",OPERATIONAL,"['travel_agency', 'real_estate_agency', 'point_of_interest', 'establishment']"
155,"Galveston top realtor, Lynn Beardslee-JPAR Sears Group",ChIJBxlROGKcP4YRYEHCrS34EU0,"6025 Heards Lane, Galveston","{'lat': 29.2786722, 'lng': -94.8322185}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']"
156,Galveston Real Estate Natalie Clarke,ChIJ7aNfB5mcP4YR-SV6o_H68ck,"3433 Cove View Boulevard, Galveston","{'lat': 29.2458381, 'lng': -94.86967349999999}",OPERATIONAL,"['real_estate_agency', 'travel_agency', 'point_of_interest', 'establishment']"
157,The Castle Galveston,ChIJndUu_GCeP4YR28RnitDEKME,"2111 26th Street, Galveston","{'lat': 29.2890845, 'lng': -94.7922995}",OPERATIONAL,"['travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
158,Era Helicopters LLC,ChIJ4f06mmCEP4YRA0JRzUTUVM8,"13803 Stewart Road, Galveston","{'lat': 29.21106589999999, 'lng': -94.9385935}",OPERATIONAL,"['travel_agency', 'point_of_interest', 'establishment']"
159,Galveston Beach Condos,ChIJ9212f4-cP4YRxfwF7Ld7Hlc,"9520 Seawall Boulevard, Galveston","{'lat': 29.2487872, 'lng': -94.8597841}",CLOSED_TEMPORARILY,"['travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
160,Artist Boat,ChIJaU6CC6HJXRQRnSfHW-JD7YY,"13330 Settegast Road, Galveston","{'lat': 29.2226456, 'lng': -94.93227879999999}",OPERATIONAL,"['tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
161,Mamady's Primitive Art From,ChIJg37VFGueP4YR6fdJF1ue33c,"2211 The Strand, Galveston","{'lat': 29.307213, 'lng': -94.7937577}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
162,Bogan Gallery,ChIJ_____xueP4YRNB441Lq7RHc,"2217 Postoffice St, Galveston","{'lat': 29.3044721, 'lng': -94.79293539999999}",CLOSED_TEMPORARILY,"['art_gallery', 'point_of_interest', 'establishment']"
163,Affaire d'Art Fine Art Gallery,ChIJkfdtYmueP4YR1PRZD3AHIXI,"2227 Postoffice St, Galveston","{'lat': 29.304436, 'lng': -94.793165}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
164,The Proletariat Gallery & Public House,ChIJJ98no2ueP4YR-eQcpeWIIeg,"2221 Market Street #100, Galveston","{'lat': 29.3053353, 'lng': -94.7935713}",OPERATIONAL,"['bar', 'art_gallery', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']"
165,Gallery Évasion,ChIJq07NcWueP4YRVpwZWyy3aRk,"217 23rd Street, Galveston","{'lat': 29.3065075, 'lng': -94.79442279999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
166,VACATION ON CANVAS GALLERY,ChIJQXyhR2qeP4YRHxzrQ52uvDE,"2204 Postoffice Street, Galveston","{'lat': 29.3050017, 'lng': -94.7924939}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
167,The Old Galveston Trading Company,ChIJT1YJSGqeP4YRAvTwCO1WknE,"2115 Postoffice Street, Galveston","{'lat': 29.304724, 'lng': -94.791834}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'store', 'establishment']"
168,René Wiley Gallery,ChIJ8VAiSWqeP4YRAr1JSr1J8UA,"2128 Postoffice St, Galveston","{'lat': 29.3050828, 'lng': -94.79228859999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
169,The Tattoo Shop,ChIJuZ1ywTacP4YRiHeYMNVnr0g,"5702 Stewart Road, Galveston","{'lat': 29.2773944, 'lng': -94.82735559999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'store', 'establishment']"
170,Art League,ChIJ1wLYQ2qeP4YRFoZS_c5YSN8,"2117a Postoffice Street, Galveston","{'lat': 29.304719, 'lng': -94.7918334}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
171,Fishing is Fabulous on Tiki Island at Our Door,ChIJEVnXUuiCP4YRwWCesfLgamM,"1323 Hawaii Drive, Tiki Island","{'lat': 29.2956823, 'lng': -94.9164498}",CLOSED_TEMPORARILY,"['art_gallery', 'real_estate_agency', 'point_of_interest', 'establishment']"
172,Galveston Arts Center,ChIJB1GfrGueP4YRpKVirArMnfk,"2127 The Strand, Galveston","{'lat': 29.307351, 'lng': -94.79304119999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
173,QQ ArtSpace,ChIJ7UWoizydP4YRLgxZMeXQRZc,"3622 85th Street, Galveston","{'lat': 29.2553328, 'lng': -94.8493768}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
174,Maebemy Gallery,ChIJ0U7Xe_SdP4YRbzcgS-5QHD0,"2828 61st Street UNIT 1303, Galveston","{'lat': 29.2690695, 'lng': -94.8270884}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
175,ANNE LANE GALLERY,ChIJ8Sk9RT-fP4YR36RXs6pwsQc,"3818 Avenue S, Galveston","{'lat': 29.282381, 'lng': -94.80553169999999}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
176,J. A. Soukup Fine Art,ChIJ6ytNmHiGP4YRSFQ0AZKZlWo,"2208 Post Office Street, Galveston","{'lat': 29.178961, 'lng': -94.9771686}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
177,J Bangle Galleries,ChIJST4jrGeeP4YRJWrHbzJuQIk,"1124 25th Street, Galveston","{'lat': 29.2978274, 'lng': -94.7935114}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'store', 'establishment']"
178,The Studio Experience Gallery and Fine Art Printers,ChIJJ29sszafP4YRAJ8GyBzJtZY,"2327 Winnie Street, Galveston","{'lat': 29.3024723, 'lng': -94.79383310000001}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'store', 'establishment']"
179,Water's Edge Studio Gallery,ChIJwyAfykKeP4YREt7YM_yZ8XE,"1302 21st Street, Galveston","{'lat': 29.2978754, 'lng': -94.78850729999999}",CLOSED_TEMPORARILY,"['art_gallery', 'point_of_interest', 'establishment']"
180,Arts on Mechanic,ChIJmd1JeGueP4YR7jePxf40Vio,"2309 Mechanic Street, Galveston","{'lat': 29.3060921, 'lng': -94.7944691}",OPERATIONAL,"['art_gallery', 'point_of_interest', 'establishment']"
181,Galveston RV Resort and Marina,ChIJvYAdXUmcP4YRWejOGTrTLTw,"6310 Heards Lane, Galveston","{'lat': 29.2787925, 'lng': -94.8350109}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
182,Stella Mare RV Resort,ChIJJ9nsR6acP4YRxhVxoPJEOJI,"3418 Stella Mare Lane Lot 98, Galveston","{'lat': 29.2405186, 'lng': -94.8816109}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
183,Tiki Tom's RV Park,ChIJv2ONzseCP4YR8r1MAs0S-uw,"333 Jones Lake Road, Galveston","{'lat': 29.3031502, 'lng': -94.90392170000001}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
184,Jamaica Beach RV Park,ChIJqywrxXuGP4YRfI0sAOX6We8,"17200 Termini-San Luis Pass Road, Galveston","{'lat': 29.1789996, 'lng': -94.9817956}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
185,Texas Campgrounds Club,ChIJB-CrtniGP4YRhdMq1S4ruwE,"18100 Termini-San Luis Pass Road, Galveston","{'lat': 29.1713063, 'lng': -94.9915121}",OPERATIONAL,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
186,Sunset Harbor RV & Mobile Home Park,ChIJC87ohDl5P4YRFezttE8RSoI,"634 North Pine Road, Texas City","{'lat': 29.3902119, 'lng': -94.96421099999999}",OPERATIONAL,"['rv_park', 'campground', 'park', 'travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
187,Galveston Island KOA Holiday,ChIJ0e-k-6Z3QIYRkgdSgURUxmQ,"23700 Termini-San Luis Pass Road, Galveston","{'lat': 29.1220283, 'lng': -95.07344959999999}",OPERATIONAL,"['campground', 'rv_park', 'park', 'lodging', 'point_of_interest', 'establishment']"
188,Lazy D RV Resort,ChIJT6HZtqd_P4YRuRaBRiFyDEY,"6202 Delany Road, Hitchcock","{'lat': 29.3569126, 'lng': -95.0226058}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
189,Little Thicket RV Park,ChIJk97jtuJ-P4YRM3b9xEnHHdU,"408 Volney Street, La Marque","{'lat': 29.3718581, 'lng': -95.0069245}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
190,Bay Side Campsite,ChIJO6_B12uFP4YRTvQWHVICRvU,Galveston,"{'lat': 29.2106105, 'lng': -94.9553701}",OPERATIONAL,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
191,Galveston,ChIJh6WYMzudP4YR4-E8Q8xkZOc,"6702 Seawall Boulevard, Galveston","{'lat': 29.2651551, 'lng': -94.83295439999999}",OPERATIONAL,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
192,Tiki Island Park,ChIJ_x4L6UuDP4YRicq_lbR_MHE,"Tiki Drive, Tiki Island","{'lat': 29.2970476, 'lng': -94.9145461}",OPERATIONAL,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
193,Bayside Mobile Home Park,ChIJGzIdDs54P4YRmqrDYN2qZzA,"1818 Main Street, La Marque","{'lat': 29.3593559, 'lng': -94.97107690000001}",OPERATIONAL,"['rv_park', 'campground', 'park', 'travel_agency', 'lodging', 'real_estate_agency', 'point_of_interest', 'establishment']"
194,Highland Village Mobile Home Park,ChIJe9vJb7N_P4YRCRDHjwqfO1U,"5500 Farm to Market 2004, Hitchcock","{'lat': 29.367576, 'lng': -95.033064}",OPERATIONAL,"['rv_park', 'campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
195,USA RV park,ChIJrT3ID49_P4YRNH7BigU7BfI,"4314 Farm to Market 2004, Texas City","{'lat': 29.384034, 'lng': -95.01388490000001}",OPERATIONAL,"['campground', 'park', 'lodging', 'point_of_interest', 'establishment']"
196,Enterprise Rent-A-Car,ChIJcajIOLSdP4YRat29hIStj68,"5919 Broadway Avenue J, Galveston","{'lat': 29.2881934, 'lng': -94.8350507}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']"
197,Alans Errands,ChIJe_TEebd_P4YRMD2JEXvOQTA,"206 North Bayou Drive, Hitchcock","{'lat': 29.3586824, 'lng': -95.0357397}",OPERATIONAL,"['car_rental', 'food', 'point_of_interest', 'establishment']"
198,Avis Car Rental,ChIJgzxoeXB-P4YR3wW2mdpS40Q,"Gulfway Plaza Shopping Center, 14031 Delany Road, La Marque","{'lat': 29.386089, 'lng': -95.018153}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']"
199,Enterprise Rent-A-Car,ChIJdUhuPQt5P4YRSqRqam690XU,"2925 Palmer Highway Ste A, Texas City","{'lat': 29.3949636, 'lng': -94.9383938}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']"
200,Cars and Carts Galveston,ChIJl7Vj-eefP4YRbmiP_tQ8ccQ,"2402 Seawall Boulevard, Galveston","{'lat': 29.2890817, 'lng': -94.7897034}",OPERATIONAL,"['car_rental', 'car_dealer', 'store', 'point_of_interest', 'establishment']"
201,Galveston Convertible Rentals,ChIJ4WdE8jSfP4YRHOkbmey8h8g,"2121 Market Street # 211, Galveston","{'lat': 29.3055877, 'lng': -94.7921841}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']"
202,Budget Truck Rental,ChIJ6aWKDFp_P4YR38g2BWW1u8s,"14031 Delany Road, La Marque","{'lat': 29.386107, 'lng': -95.01813399999999}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']"
203,Budget Car Rental,ChIJ68k4GAx_P4YRRiwQwFl2mBs,"14031 Delany Road, La Marque","{'lat': 29.386127, 'lng': -95.01810499999999}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']"
204,Rosenberg Library,ChIJd_oAD2meP4YRMEcPxYVYVgc,"2310 Sealy Avenue, Galveston","{'lat': 29.3011526, 'lng': -94.79298949999999}",OPERATIONAL,"['library', 'museum', 'point_of_interest', 'establishment']"
205,Ocean Star Offshore Drilling Rig and Museum,ChIJK_JXPRWeP4YRWCogB9_VdYM,"2002 Wharf Road, Galveston","{'lat': 29.3104255, 'lng': -94.7917377}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
206,Galveston Railroad Museum,ChIJq6Ry72yeP4YR18HZh2uwii4,"2602 Santa Fe Place, Galveston","{'lat': 29.3061047, 'lng': -94.7985082}",OPERATIONAL,"['tourist_attraction', 'museum', 'point_of_interest', 'establishment']"
207,Galveston Historic Seaport - Home of the 1877 Tall Ship ELISSA,ChIJgbYQ1RSeP4YRZKEdJgqACmg,"Pier 22 Suite, 8, Galveston","{'lat': 29.3090547, 'lng': -94.7933003}",OPERATIONAL,"['museum', 'tourist_attraction', 'travel_agency', 'point_of_interest', 'establishment']"
208,Central Cultural Center,ChIJBQ-W5mWeP4YRK7JGXBylRF8,"2627 Avenue M, Galveston","{'lat': 29.2961096, 'lng': -94.7953872}",OPERATIONAL,"['museum', 'tourist_attraction', 'point_of_interest', 'establishment']"
