id,name,categories,longitude,latitude,display_address
ChIJ_7fKUBuoU3kRTXEmOrk7kWY,Ookala Park,"park, premise, point_of_interest, establishment",-155.2760609,20.0159198,"‘Ō‘Ōkala, HI 96774, USA"
ChIJwy7oSQeoU3kREBVyZMK9udA,United States Postal Service,"post_office, courier_service, finance, point_of_interest, establishment",-155.28428,20.014623399999998,"39-3325 Mamalahoa Hwy, ‘Ō‘Ōkala, HI 96774, USA"
ChIJJfsqxhqoU3kRM6xon2xKbVA,Lauapahoehoe Highway 19 @ Old Mamalahoa Highway,"bus_stop, transit_station, point_of_interest, establishment",-155.27308299999999,20.009417,"‘Ō‘Ōkala, HI 96774, USA"
ChIJNWcmuRqoU3kRrdqmLesW664,Lauapahoehoe Highway 19 @ Old Mamalahoa Highway,"bus_stop, transit_station, point_of_interest, establishment",-155.27277800000002,20.009,"Hawaii 96774, USA"
ChIJk36Ba67RU3kR3i5ezjE_iDM,Volcano Village Lodge,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.23106479999998,19.4447883,"19-4183 Kawailehua Rd, Volcano, HI 96785, USA"
ChIJz_qHKdLRU3kRE5yPM4klngY,Volcano Acres Ranch,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.2329064,19.4492449,"19-4252 Kawailehua Rd, Volcano, HI 96785, USA"
ChIJ2dFZ3e3RU3kRTe-JVyOa6K4,‘Ola‘a Forest Reserve (Mt. View Sec.),"park, point_of_interest, establishment",-155.20409909999998,19.4592042,"Volcano, HI 96785, USA"
ChIJ9wYcU_jRU3kRzB2xKtDHSo4,‘Ōla‘A Forest Reserve Trail,"hiking_area, park, point_of_interest, establishment",-155.1946963,19.450929199999997,"Old Volcano Rd, Volcano, HI 96785, USA"
ChIJXX-gWU7RU3kRtAEJsxoAUpQ,Gigis Volcano Cottage,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.23332589999998,19.4443833,"19-4192 Liko Lehua Rd, Volcano, HI 96785, USA"
ChIJZayVMrrRU3kRKexAgJUd7z8,The Alala at Stained Glass Cottages,"hotel, lodging, point_of_interest, establishment",-155.2334431,19.4487331,"19-4247 Kawailehua Rd, Volcano, HI 96785, USA"
ChIJ_____z_cU3kRvrh3FfoO-Ag,SE SE World Wide Inc,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.2310709,19.4447939,"19-4183 Kawailehua Rd, Volcano, HI 96785, USA"
ChIJs3CDTGXSU3kR4xqtsBK9mGE,Volcano Eco Cabin,"hotel, bed_and_breakfast, lodging, real_estate_agency, point_of_interest, establishment",-155.1539966,19.457998999999997,"96785, Volcano, HI 96778, USA"
ChIJ2aVODJjNU3kRkvaes6AlC1E,Volcano Park Nature Lodge,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.1763959,19.4864808,"4271 Luna Ikena Rd #18, Mountain View, HI 96771, USA"
ChIJY9ycJ6TTU3kRP9StQIblxwA,Volcano treehouse,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.1758485,19.442188899999998,"11 Alii Papa St, Volcano, HI 96785, USA"
ChIJXWwIgzDSU3kRDQvBu1Oy7bg,Volcano Dancing Ferns,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.1753558,19.4389005,"11-3075 Kaleponi Rd, Volcano, HI 96785, USA"
ChIJJY7Vsh3TU3kReNQxJEs-a-w,"Volcano Treehouse, Skye Peterson","lodging, point_of_interest, establishment",-155.1755722,19.441665999999998,"11-3061 Hoolehua Rd, Mountain View, HI 96771, USA"
ChIJz3nwtL3RU3kR8F5_QQRJYOA,Kuuipo Cottages,"hotel, lodging, point_of_interest, establishment",-155.1900006,19.4469736,"11-3253 Mokuna St, Mountain View, HI 96778, USA"
ChIJBemPu-bRU3kRqBhXCrqWooY,Rainforest Hideaway,"private_guest_room, lodging, point_of_interest, establishment",-155.1945101,19.4484395,"11-3310 Pa Alii St, Volcano, HI 96785, USA"
ChIJ33QExovRU3kRwBSv5-e5CT8,Volcano Female Hostel,"hostel, lodging, point_of_interest, establishment",-155.19446449999998,19.4484386,"11-3310 Pa Alii St, Volcano, HI 96785, USA"
ChIJH8YJC3DTU3kR4kkr2z09OC0,Volcano Forest Resort,"hotel, lodging, point_of_interest, establishment",-155.17806489999998,19.4491485,"11-3089 Mokuna St, Volcano, HI 96785, USA"
ChIJM2UpRp_LU3kRrTAwlKSTHXQ,Upper Waiakea ATV and Dirt Bike Park,"park, point_of_interest, establishment",-155.16764709999998,19.5879162,"Island of Hawai'i, Hawaii, Hilo, HI 96720, USA"
ChIJjxW2qh7MU3kR8Hn9z8OgQrA,ʻŌlaʻa Forest Reserve,"park, point_of_interest, establishment",-155.2157986,19.594519299999998,"Ihope Rd, Mountain View, HI 96771, USA"
ChIJ9yDjwlDLU3kR7IB0cHEG3S8,Hirano Store,"convenience_store, food, point_of_interest, store, establishment",-155.1519117,19.4881243,"18-2455 Volcano Rd, Mountain View, HI 96771, USA"
ChIJ6ydtSRnTU3kRd7s7b8LajJ4,Hawaiian Naturist Park,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.13859929999998,19.4520871,"11-2535 Makoa Rd, Fern Forest, HI 96778, USA"
ChIJa7K2nkTTU3kRxVZ5iNa56UE,Kahauale'a Trail,"hiking_area, park, point_of_interest, establishment",-155.12219389999998,19.4454054,"CVWH+54, Pāhoa, HI 96778, USA"
ChIJiy61lG_NU3kR-p8foeiiaGs,Lava Girl,"meal_takeaway, restaurant, food, point_of_interest, establishment",-155.1125787,19.473769400000002,"11-3083 Kaleponi Rd, Fern Forest, HI 96778, USA"
ChIJu-BxsrTNU3kRhdhyNghlPOQ,The Guyz Kustomz LLC,"meal_takeaway, restaurant, food, point_of_interest, establishment",-155.1408389,19.4777891,"FVH5+4M, Mountain View, HI 96771, USA"
ChIJt9kGuBTTU3kR69B47I4xc3s,Fern forest geta way,"hotel, lodging, point_of_interest, establishment",-155.11936100000003,19.4628743,"11-2227 Makoa Rd, Pāhoa, HI 96778, USA"
ChIJkeNsISDSU3kRnQY-_neJliI,Hawaii Adventure Tours to Volcano Kilauea,"hiking_area, park, point_of_interest, establishment",-155.120771,19.450694,"11-2330 Jungle King Ave, Hilo, HI 96720, USA"
ChIJ4axHIoPSU3kRAHn4Q9hjf1A,Fern Forest South Glenwood and Kaleponi Road,"bus_stop, transit_station, point_of_interest, establishment",-155.132737,19.4628823,"Fern Forest, HI 96778, USA"
ChIJAVeh45jNU3kRgXRPwI-m7Qo,Glenwood Highway 11 @ Glenwood Park (across Hirono Store),"bus_stop, transit_station, point_of_interest, establishment",-155.151204,19.488409,"Mountain View, HI 96778, USA"
ChIJn8y2GQ_NU3kRPK464qiaAOc,Mystic Minerals Mystery School,"university, church, place_of_worship, point_of_interest, establishment",-155.116398,19.469879,"11-2141 Kaleponi Rd, Pāhoa, HI 96778, USA"
ChIJTx9c_ZjNU3kR6wBIUlpc-iA,Glenwood Highway 11 @ nearside of Glenwood Road (Hirano Store),"bus_stop, transit_station, point_of_interest, establishment",-155.151487,19.488232999999997,"Mountain View, HI 96771, USA"
ChIJ58mUWQDNU3kRXa4DG0PlZu8,Glenwood Park,"park, point_of_interest, establishment",-155.1511452,19.4882576,"18-2443 Volcano Rd, Mountain View, HI 96771, USA"
ChIJqcu0QFTMU3kRj7VvckPNn0E,Kealohapau'ole,"lodging, point_of_interest, establishment",-155.14757749999998,19.5155567,"18-2047 Leialoha St, Mountain View, HI 96771, USA"
ChIJNeJYYEnNU3kRXFyaLEWCDWk,Eden Roc,"bus_stop, transit_station, point_of_interest, establishment",-155.10188739999998,19.4797101,"Eden Roc, HI 96778, USA"
ChIJhfwKDADNU3kR0h0b4-EgC0o,Wood Yard services,"park, point_of_interest, establishment",-155.1010219,19.4895914,"Menpachi St, Eden Roc, HI 96778, USA"
ChIJBSgYZSfNU3kRBDJFwxmptSs,11-3489 Pikake St,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.09823609999998,19.5268663,"11-3489 Pikake St, Mountain View, HI 96771, USA"
ChIJr4pSj54zUnkRI8cTLj_ruNI,Lehua Lodge,"travel_agency, real_estate_agency, lodging, point_of_interest, establishment",-155.0851753,19.524237,"11-3369 Lehua St, Mountain View, HI 96771, USA"
ChIJf0-LWsXNU3kRJQuBUeRX8IQ,Fern Acres B&B,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.09823609999998,19.5268663,"11-3489 Pikake St, Mountain View, HI 96771, USA"
ChIJh7I2FyMzUnkRR5xbyvzMQ-g,Fern Acres,"bus_stop, transit_station, point_of_interest, establishment",-155.0758688,19.511462899999998,"Fern Acres, HI 96771, USA"
ChIJLVCW3iozUnkROdT9roN24So,Born Free Community,"park, point_of_interest, establishment",-155.0710552,19.5047748,"lot 6887, Lehua St, Mountain View, HI 96771, USA"
ChIJxfGGwqfMU3kR3HmNsQgQJmQ,United States Postal Service,"post_office, finance, local_government_office, point_of_interest, establishment",-155.1085585,19.549763499999997,"18-1350 Volcano Rd, Mountain View, HI 96771, USA"
ChIJf3MnzqfMU3kREkO77445Euc,Nā Wai Ola Public Charter School,"secondary_school, primary_school, school, point_of_interest, establishment",-155.10896219999998,19.548473299999998,"18-1359 Volcano Rd, Mountain View, HI 96771, USA"
ChIJz7FluaLMU3kRZFMd-KyBG9A,Eden Roc,"bus_stop, transit_station, point_of_interest, establishment",-155.11836520000003,19.5424576,"Mountain View, HI 96771, USA"
ChIJ9zOUxKfMU3kRrD0xv1OmKxc,Mountain View Highway 11 @ St. Theresa's Church,"bus_stop, transit_station, point_of_interest, establishment",-155.10849399999998,19.549369,"Mountain View, HI 96771, USA"
ChIJ731XnuI0UnkRCrn71MB7bqg,Waters of Life Public Charter School,"school, point_of_interest, establishment",-155.1084594,19.5487136,"18-1355 Volcano Rd, Mountain View, HI 96771, USA"
ChIJ1aancajMU3kRHxaHDS45RhI,Mountain View Park,"park, premise, point_of_interest, establishment",-155.1070904,19.5490594,"Mountain View, HI 96771, USA"
ChIJo3f_XjvLU3kRUgHuJ3u6yaA,Volcano Bunkbed House,"hotel, lodging, point_of_interest, establishment",-155.128941,19.581389899999998,"318019004, Mountain View, HI 96771, USA"
ChIJRU-b47zNU3kRnUi0Bj2xqek,Koana,"coffee_shop, community_center, cafe, food, store, event_venue, point_of_interest, establishment",-155.1075018,19.5510317,"18-1325 Old Volcano Rd, Mountain View, HI 96771, USA"
ChIJv8b1-JjNU3kRetozJT0fGoE,Saucy Mama's LLC,"restaurant, meal_takeaway, park, food, point_of_interest, establishment",-155.10757329999998,19.5508398,"18-1325 Old Volcano Rd, Mountain View, HI 96771, USA"
ChIJUwtmi0rLU3kRJGorh6XJEJI,Frankie's Pizza,"pizza_restaurant, restaurant, food, point_of_interest, establishment",-155.106907,19.5515221,"18-1314 Volcano Rd, Mountain View, HI 96771, USA"
ChIJ2-0xmVbLU3kRSqEiop3slcY,Mountain View Elementary School,"primary_school, preschool, school, child_care_agency, point_of_interest, establishment",-155.1023136,19.5542276,"18-1235 Volcano Rd, Mountain View, HI 96771, USA"
ChIJbUnR5FfLU3kR1JVFDuZEeBU,ATM (Mountain View Gas 'n Go),"atm, gas_station, convenience_store, finance, food, store, point_of_interest, establishment",-155.1069398,19.5513199,"18-1314 Volcano Rd, Mountain View, HI 96771, USA"
ChIJQeBDuv7MU3kRdrJT1cBnNUs,Mt View Mini Mart,"convenience_store, food, store, point_of_interest, establishment",-155.1069282,19.5514804,"18-1314 Volcano Rd, Mountain View, HI 96771, USA"
ChIJ9yDjwlDLU3kRUqB0zURamcU,Mt View Public School/Library,"library, point_of_interest, establishment",-155.10273279999998,19.5543928,"1235 Volcano Rd, Mountain View, HI 96771, USA"
ChIJ7T3UV1LLU3kR7zLhZRwGNHY,Fern Acres Highway 11 @ nearside of North Kulani Road,"bus_stop, transit_station, point_of_interest, establishment",-155.09876319999998,19.558588999999998,"Mountain View, HI 96771, USA"
ChIJ8bIihM3LU3kRJa7VDFz9j78,Koana Cultural Community,"community_center, event_venue, point_of_interest, establishment",-155.10716,19.5512114,"18-1323 Old Volcano Rd, Mountain View, HI 96771, USA"
ChIJF1qa5FnLU3kRsOgst7Rt6OY,Sharky's Coffee,"cafe, food, point_of_interest, establishment",-155.1080556,19.5558333,"Mountain View, HI 96771, USA"
ChIJ1bqU5FfLU3kRSKyXdoCWCMA,Mountain View Highway 11 farside of Lauko Road (Frankie's Pizza/Gas Station),"bus_stop, transit_station, point_of_interest, establishment",-155.10679199999998,19.551349,"Mountain View, HI 96771, USA"
ChIJs_EkVFLLU3kRBbpO87qAiL4,Fern Acres Highway 11 @ farside South Kulani Road,"bus_stop, transit_station, point_of_interest, establishment",-155.09856,19.558532000000003,"Mountain View, HI 96771, USA"
ChIJcX0HBrE0UnkR7h9CLhhstkY,Hilo Coffee Mill,"coffee_shop, cafe, visitor_center, travel_agency, store, wholesaler, food, point_of_interest, establishment",-155.0881652,19.5641632,"17-995 Volcano Rd, Mountain View, HI 96771, USA"
ChIJkyEh3-c1UnkR03h4wTpUPB0,Da Beans Green Coffee Café,"coffee_shop, brunch_restaurant, cafe, store, restaurant, food, point_of_interest, establishment",-155.0850941,19.5664117,"Attached to Pele's Hana 'Ana Hostel, 17-937 Volcano Rd, Mountain View, HI 96771, USA"
ChIJ4UdthLw1UnkR2_GZD3lm0vc,Pele's Hana 'Ana Hotel,"hotel, hostel, bed_and_breakfast, cafe, lodging, food, point_of_interest, establishment",-155.0851006,19.5664093,"17-937 Volcano Rd, Mountain View, HI 96771, USA"
ChIJncM-RJ81UnkRuWWgkL9_NzE,Regeneroots Eco-Village,"hostel, lodging, point_of_interest, establishment",-155.0779263,19.5609714,"4 Rd, Kurtistown, HI 96760, USA"
ChIJxZ-BuEk1UnkR2YI1fMT4MB4,Holy Healing,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.0940872,19.5789795,"17952 Konomanu St, Mountain View, HI 96771, USA"
ChIJW45D7DbLU3kRRk6w2YW5g8w,潘尼小屋,"lodging, point_of_interest, establishment",-155.10328669999998,19.5758399,"Mountain View, HI 96771, USA"
ChIJsza7DBg1UnkRiMhi0XBsT6A,Koki Kottage,"hotel, lodging, point_of_interest, establishment",-155.0714898,19.599471899999998,"17-362 Momona Rd, Kurtistown, HI 96760, USA"
ChIJBcOGAU-1U3kRrhMCBXo1Oio,Focused K9’s Hawaii LLC,"school, point_of_interest, establishment",-155.17962559999998,19.684717199999998,"25-2575 Nolemana St, Hilo, HI 96720, USA"
ChIJFzg3NNq1U3kRRCFuyzSC4n0,Kaumana City Ua Nahele St,"bus_stop, transit_station, point_of_interest, establishment",-155.1835376,19.681563999999998,"Hilo, HI 96720, USA"
ChIJ0XFuWMW1U3kRCt8vYuZOl0o,Kaumana City Nolemana St,"bus_stop, transit_station, point_of_interest, establishment",-155.178,19.683194,"Hilo, HI 96720, USA"
ChIJ6YG_K9C1U3kRZ16ujh-jmME,Kaumana City Pakelekia Street at Nolemana St,"bus_stop, transit_station, point_of_interest, establishment",-155.1791274,19.685922599999998,"Hilo, HI 96720, USA"
ChIJU7hxM9q1U3kRr_sVIuky-MI,Kaumana City Ua Nahele St,"bus_stop, transit_station, point_of_interest, establishment",-155.1837443,19.6814517,"Hilo, HI 96720, USA"
ChIJQRX7M9q1U3kRzXfR2HYPHaA,Kaumana City Ua Nahele Street,"bus_stop, transit_station, point_of_interest, establishment",-155.18372309999998,19.6816317,"Hilo, HI 96720, USA"
ChIJA-BXJ4zKU3kRHOBR9YUK8hM,Waiakea Forest Reserve,"national_park, park, point_of_interest, establishment",-155.1255941,19.6145575,"Hilo, HI 96720, USA"
ChIJ34vYQgK1U3kRteCWQPBn9JE,Kaumana Elementary School,"primary_school, school, point_of_interest, establishment",-155.13511050000002,19.686557399999998,"1710 Kaumana Dr, Hilo, HI 96720, USA"
ChIJS_-h7QC1U3kRtObMbfZIVtY,Kaumana Drive Wilder St,"bus_stop, transit_station, point_of_interest, establishment",-155.1415599,19.6854271,"Hilo, HI 96720, USA"
ChIJyZQAQgi1U3kRQkvBFKsTZ7g,Gentry Subdivision South Wilder Road @ Ioana Street,"bus_stop, transit_station, point_of_interest, establishment",-155.141381,19.6764786,"Hilo, HI 96720, USA"
ChIJA35zbQe1U3kRdT25ic2MpGA,Gentry Subdivision Wilder Rd,"bus_stop, transit_station, point_of_interest, establishment",-155.1419304,19.6814903,"Hilo, HI 96720, USA"
ChIJjTst1ge1U3kRR3ih08Sb3Qw,Gentry Subdivision Lukia St,"bus_stop, transit_station, point_of_interest, establishment",-155.1408367,19.677825400000003,"Hilo, HI 96720, USA"
ChIJOaBUxwe1U3kRQE1dEXLAEic,Gentry Subdivision Keo St,"bus_stop, transit_station, point_of_interest, establishment",-155.14139179999998,19.679235000000002,"Hilo, HI 96720, USA"
ChIJ2QUhBwC1U3kRwmGsrdFrbuU,Casa de las Palmas,"park, point_of_interest, establishment",-155.1328933,19.654691500000002,"697A Hoaka Rd, Hilo, HI 96720, USA"
ChIJm75TSKSpU3kRhLHE6hUQGZE,House of Light Sanctuary,"school, health, point_of_interest, establishment",-155.1325099,19.6578135,"564 Hoaka Rd, Hilo, HI 96720, USA"
ChIJ0yyCYG-1U3kRtYIvQIpHLVY,Kaumana Classical Violin,"school, point_of_interest, establishment",-155.1397051,19.680761699999998,"103 Puhili Pl, Hilo, HI 96720, USA"
ChIJ34vYQgK1U3kRRiIF4hDYEFM,A-Plus Program,"school, point_of_interest, establishment",-155.13511050000002,19.686557399999998,"1710 Kaumana Dr, Hilo, HI 96720, USA"
ChIJ93ud8gC1U3kRDVMjskhPei4,Kaumana Drive Wilder St,"bus_stop, transit_station, point_of_interest, establishment",-155.141639,19.685527999999998,"Hilo, HI 96720, USA"
ChIJXfCNzzm1U3kRSBSWtmws4Z8,Waiakea Uka Park,"park, premise, point_of_interest, establishment",-155.1095011,19.6652191,"1220 Ainaola Dr, Hilo, HI 96720, USA"
ChIJa3yQnzC1U3kRkcD3rSldDFo,Parking lot,"parking, premise, point_of_interest, establishment",-155.1067196,19.668792099999997,"Hilo, HI 96720, USA"
ChIJDZinPqE1UnkRY8XNd6UImrw,Kūlanihāko‘i Mountain Bike Park,"park, point_of_interest, establishment",-155.08616949999998,19.634727599999998,"JWJ9+4V, Hilo, HI 96720, USA"
ChIJ73y48JVKUnkRYMqVsclnwk4,Agricultural Research Stations,"university, point_of_interest, establishment",-155.08910179999998,19.6336145,"924 Stainback Hwy, Hilo, HI 96720, USA"
ChIJhZb2ITe1U3kRHmMMUSXbQDM,Ainaola Mart,"convenience_store, store, food, point_of_interest, establishment",-155.1049445,19.6657922,"1142 Ainaola Dr # A, Hilo, HI 96720, USA"
ChIJIw_waTe1U3kR-zTyo_IbbII,Waiakea Uka Park,"park, point_of_interest, establishment",-155.106577,19.665783,"1200 Ainaola Dr, Hilo, HI 96720, USA"
ChIJpxurDSq1U3kRylcdVcoMAo8,Frank's Foods Inc,"steak_house, restaurant, food, point_of_interest, store, establishment",-155.1001988,19.6812768,"1141 W Kawailani St, Hilo, HI 96720, USA"
ChIJSQzP5dS1U3kRpusTyb0dY1Q,Ahualani Park,"park, point_of_interest, establishment",-155.0964886,19.678118599999998,"1550 Kikaha St, Hilo, HI 96720, USA"
ChIJ9T_KEi-1U3kRYAYdWPxTViY,Hilo Church of the Nazareny,"school, church, place_of_worship, point_of_interest, establishment",-155.1058974,19.676131599999998,"595 Kupulau Rd, Hilo, HI 96720, USA"
ChIJ20HtJDC1U3kR9palRsxiFg8,Haihai Street @ Kupulau Road,"bus_stop, transit_station, point_of_interest, establishment",-155.105694,19.672055999999998,"Hilo, HI 96720, USA"
ChIJm_WhSDC1U3kR_KBR7y97H5w,Yip Ohana Aina,"farmstay, lodging, point_of_interest, establishment",-155.10573829999998,19.67185,"Kupulau Rd, Hilo, HI 96720, USA"
ChIJhyzySbi1U3kRflFJzkpYGhA,LOKAHI SQUARE,"school, point_of_interest, establishment",-155.1039293,19.6729493,"35 Hoaloha St, Hilo, HI 96720, USA"
ChIJD9eFPSa1U3kRsJQU5kvaVDY,Hale Aloha Nazarene School,"school, point_of_interest, establishment",-155.1048136,19.6767683,"595 Kupulau Rd, Hilo, HI 96720, USA"
ChIJl4WoQSu1U3kREuIgWIeUiTQ,Ahualani Park,"park, premise, point_of_interest, establishment",-155.0970772,19.6781071,"1516 Kikaha St, Hilo, HI 96720, USA"
ChIJBSpLuypLUnkRZh4TCl91TdQ,W. Kawailani St @ Iwalani Street - Hilo Life Care Center,"bus_stop, transit_station, point_of_interest, establishment",-155.0947476,19.6827859,"Hilo, HI 96720, USA"
ChIJuy2GoL9KUnkRvbzwlfV2yDc,Panaewa Rainforest Zoo @ Stainback Hwy,"bus_stop, transit_station, point_of_interest, establishment",-155.07496799999998,19.655452999999998,"Hilo, HI 96720, USA"
ChIJafXHpShLUnkRD4EA4dvFKEw,Fairway Grill,"restaurant, american_restaurant, food, point_of_interest, establishment",-155.0767811,19.6747217,"340 Haihai St, Hilo, HI 96720, USA"
ChIJqUJ6UAlLUnkRxj2AbMGYSh4,Ohana Foods,"grocery_store, convenience_store, store, food, point_of_interest, establishment",-155.0825219,19.6833428,"511 W Kawailani St, Hilo, HI 96720, USA"
ChIJvZmhbdFKUnkRQ-E_x69rdyE,Hawaiian Ohana Home,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.0885703,19.6737042,"752 Haihai St, Hilo, HI 96720, USA"
ChIJrSpk1tZKUnkRSLTtojPf2BI,Machado Acres Park,"park, point_of_interest, establishment",-155.08757359999998,19.6760481,"1622 Keone St, Hilo, HI 96720, USA"
ChIJF6yyr0ZLUnkR2AvVlWDonTk,Ainaola Park,"park, point_of_interest, establishment",-155.0855521,19.6795246,"200 Ainaola Dr, Hilo, HI 96720, USA"
ChIJaT1DoN5KUnkRgSYxpvV8H5c,Haihai Street @ before Laula Street - Hilo Municipal Golf Course,"bus_stop, transit_station, point_of_interest, establishment",-155.07662879999998,19.6739846,"Hilo, HI 96720, USA"
ChIJV1MiHfpLUnkRz98SRwBugjg,Komohana Park,"park, point_of_interest, establishment",-155.0894392,19.6840457,"1320 Komohana St, Hilo, HI 96720, USA"
ChIJZyLq2tdKUnkRVjCOJ88BnKg,Ainaola Park,"park, premise, point_of_interest, establishment",-155.0857662,19.680423299999998,"Ainaola Dr, Hilo, HI 96720, USA"
ChIJP3XvbdJMUnkRX2Sw-54YxZY,The Inn at Kulaniapia Falls,"farmstay, bed_and_breakfast, farm, lodging, point_of_interest, establishment",-155.134924,19.723564,"100 Kulaniapia Dr, Hilo, HI 96720, USA"
ChIJn7QzLDi1U3kRzFfza4JLVPg,Wai'ale Falls,"hiking_area, park, point_of_interest, establishment",-155.13832299999999,19.7154068,"Hilo, HI 96720, USA"
ChIJR7ZH7oy0U3kRTAVI7NF3cHM,Hilo Hale Near The River,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.1352344,19.712284099999998,"2007 Waianuenue Ave, Hilo, HI 96720, USA"
ChIJa6UiPum0U3kRD84vuvm7cFc,Kaumana Lani Neighborhood Park,"park, point_of_interest, establishment",-155.1241575,19.7013543,"215 Hokulani St, Hilo, HI 96720, USA"
ChIJJw20VeG0U3kRF0Lerx1oaGg,Kaumana Caves Inn,"bed_and_breakfast, lodging, point_of_interest, establishment",-155.12344439999998,19.691661099999997,"1245 Kaumana Dr, Hilo, HI 96720, USA"
