,name,place_id,address,coordinates,business_status,types,delivery,dine_in,takeout,price_level,rating,user_ratings_total,serves_breakfast,serves_brunch,serves_lunch,serves_dinner,serves_vegetarian_food,serves_beer,serves_wine,category,Name,business_hours,business_hours_text
113,New Saigon Restaurant,ChIJZbfInZ1MUnkRO66N0N7WlF8,"96 Kalanianaole Street, Hilo","{'lat': 19.7232122, 'lng': -155.0620537}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.4,208.0,,,,,,,,restaurant,New Saigon Restaurant,"[{'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1030'}}]","['Monday: Closed', 'Tuesday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 10:30\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: Closed']"
114,Simply Sweet Pop Up Bake Shop,ChIJDyrM9p1MUnkRYsDLKcbQnvg,"1672 Kamehameha Avenue, Hilo","{'lat': 19.7223661, 'lng': -155.0651259}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,restaurant,Simply Sweet Pop Up Bake Shop,,
115,"E Komo Mai Diner, Bar & Grill.",ChIJQ9G5hZNLUnkRn_iXhNjEJyM,"1550 Kamehameha Avenue, Hilo","{'lat': 19.7222366, 'lng': -155.0670928}",OPERATIONAL,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.4,99.0,,,,,,,,bar,"E Komo Mai Diner, Bar & Grill.","[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '0700'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1400'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '0700'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20092:00\u202fPM, 5:00\u2009–\u20099:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20092:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20092:00\u202fPM']"
116,WSW | Whiskey Steak Wine,ChIJAQBwUZlMUnkRAyiHV3Nt7po,"71 Banyan Drive, Hilo","{'lat': 19.7282043, 'lng': -155.0666195}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.1,241.0,,,,,,,,restaurant,WSW | Whiskey Steak Wine,"[{'close': {'day': 0, 'time': '1000'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1700'}}, {'close': {'day': 1, 'time': '1000'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1700'}}, {'close': {'day': 2, 'time': '1000'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1700'}}, {'close': {'day': 3, 'time': '1000'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '1700'}}, {'close': {'day': 4, 'time': '1000'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1700'}}, {'close': {'day': 5, 'time': '1000'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1700'}}, {'close': {'day': 6, 'time': '1000'}, 'open': {'day': 6, 'time': '0630'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1700'}}]","['Monday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM', 'Tuesday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM', 'Wednesday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM', 'Thursday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM', 'Friday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM', 'Saturday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM', 'Sunday: 6:30\u2009–\u200910:00\u202fAM, 5:00\u2009–\u20099:00\u202fPM']"
117,Sakura Sushi & Grill,ChIJEapzlqxNUnkRvHmYov8HCJ4,"200 Kanoelehua Avenue, Hilo","{'lat': 19.7207814, 'lng': -155.0645515}",OPERATIONAL,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,4.4,644.0,,,,,,,,meal_takeaway,Sakura Sushi & Grill,"[{'close': {'day': 0, 'time': '1500'}, 'open': {'day': 0, 'time': '1200'}}, {'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '1430'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 1, 'time': '2130'}, 'open': {'day': 1, 'time': '1630'}}, {'close': {'day': 2, 'time': '1430'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 2, 'time': '2130'}, 'open': {'day': 2, 'time': '1630'}}, {'close': {'day': 3, 'time': '1430'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 3, 'time': '2130'}, 'open': {'day': 3, 'time': '1630'}}, {'close': {'day': 4, 'time': '1430'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 4, 'time': '2130'}, 'open': {'day': 4, 'time': '1630'}}, {'close': {'day': 5, 'time': '1500'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1630'}}, {'close': {'day': 6, 'time': '1500'}, 'open': {'day': 6, 'time': '1100'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1630'}}]","['Monday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:30\u202fPM, 4:30\u2009–\u20099:30\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u200910:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20093:00\u202fPM, 4:30\u2009–\u200910:00\u202fPM', 'Sunday: 12:00\u2009–\u20093:00\u202fPM, 4:00\u2009–\u20099:00\u202fPM']"
118,Le Yellow Sub,ChIJE_yZN0NLUnkRkt2tfGjPtRk,"213 Kalanianaole Street, Hilo","{'lat': 19.7244049, 'lng': -155.0610854}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,,4.8,66.0,,,,,,,,restaurant,Le Yellow Sub,"[{'close': {'day': 1, 'time': '1600'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '1600'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 3, 'time': '1600'}, 'open': {'day': 3, 'time': '1030'}}]","['Monday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20094:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']"
119,Hula Hula's,ChIJod0RxptMUnkRtXFMd2t4z38,"93 Banyan Drive, Hilo","{'lat': 19.7299197, 'lng': -155.0647564}",OPERATIONAL,"['restaurant', 'food', 'point_of_interest', 'establishment']",,,,2.0,3.9,573.0,,,,,,,,restaurant,Hula Hula's,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '2100'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0630'}}]","['Monday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u20099:00\u202fPM']"
120,Pizza Hut,ChIJXaoKnNxLUnkRciBzy_j26wY,"605 Laukapu Street Ste.103, Hilo","{'lat': 19.7119437, 'lng': -155.0668631}",OPERATIONAL,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",,,,1.0,4.1,33.0,,,,,,,,meal_delivery,Pizza Hut,"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2300'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u200910:00\u202fPM']"
121,Peggy's Lounge,ChIJ2Qgat2ZLUnkRn6W3ya_wGF4,"760 Piilani Street, Hilo","{'lat': 19.7162086, 'lng': -155.0673769}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,2.0,4.1,120.0,,,,,,,,bar,Peggy's Lounge,"[{'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1100'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1100'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1100'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1100'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1100'}}]","['Monday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 11:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: Closed']"
122,Kamehameha Festival,ChIJgSf_GJlMUnkRBPUV3iJri1k,"Moku Ola (Coconut Island, 77 Keliipio Place, Hilo","{'lat': 19.729624, 'lng': -155.068534}",OPERATIONAL,"['art_gallery', 'bar', 'point_of_interest', 'establishment']",,,,,4.9,10.0,,,,,,,,art_gallery,Kamehameha Festival,,
123,Joann's Lounge Bar,ChIJOQ1gC2JLUnkRA6o1M7vrbpE,"88 Kanoelehua Avenue, Hilo","{'lat': 19.7216182, 'lng': -155.0644695}",OPERATIONAL,"['night_club', 'bar', 'point_of_interest', 'establishment']",,,,1.0,4.6,147.0,,,,,,,,night_club,Joann's Lounge Bar,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1600'}}]","['Monday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: Closed', 'Wednesday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 2:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 4:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 2:00\u202fPM\u2009–\u20092:00\u202fAM']"
124,The Crown,ChIJ2R-WwptMUnkRmnBo9yRXo48,"93 Banyan Drive, Hilo","{'lat': 19.7290481, 'lng': -155.0652777}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,bar,The Crown,,
125,East Side Hilo Bar & Grill,ChIJdRL0bWJLUnkRz02-AEut_3A,"200 Kanoelehua Avenue APT 106, Hilo","{'lat': 19.7204595, 'lng': -155.0645767}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,2.9,11.0,,,,,,,,bar,East Side Hilo Bar & Grill,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1500'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1500'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1500'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1500'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1500'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1500'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1500'}}]","['Monday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 3:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 3:00\u202fPM\u2009–\u20092:00\u202fAM']"
126,Hula Lounge Lobby Bar,ChIJbTTEAH5NUnkR-oVLHRuuPB0,"93 Banyan Drive, Hilo","{'lat': 19.72957539999999, 'lng': -155.0652573}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,bar,Hula Lounge Lobby Bar,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
127,Margarita Village,ChIJB12Cn4ZMUnkR-GhgT7IpBZE,"11 Silva Street, Hilo","{'lat': 19.7272758, 'lng': -155.0540466}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,,4.3,63.0,,,,,,,,bar,Margarita Village,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1800'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1800'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1100'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1800'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1800'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1800'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1800'}}]","['Monday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 11:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 6:00\u202fPM\u2009–\u20092:00\u202fAM']"
128,Hale Inu Sports Bar,ChIJKftDP11LUnkRtqK38tfJg_o,"399 Hualani Street #17a, Hilo","{'lat': 19.714472, 'lng': -155.073946}",OPERATIONAL,"['bar', 'point_of_interest', 'establishment']",,,,1.0,4.4,109.0,,,,,,,,bar,Hale Inu Sports Bar,"[{'close': {'day': 1, 'time': '0200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 6, 'time': '1000'}}]","['Monday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Tuesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Wednesday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Thursday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Friday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Saturday: 10:00\u202fAM\u2009–\u20092:00\u202fAM', 'Sunday: 10:00\u202fAM\u2009–\u20092:00\u202fAM']"
129,SCP Hilo Hotel,ChIJqa_XrZ5MUnkRzyXWbXHkuno,"126 Banyan Way, Hilo","{'lat': 19.723507, 'lng': -155.062949}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.2,826.0,,,,,,,,lodging,SCP Hilo Hotel,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
130,Hilo Hawaiian Hotel,ChIJ6VLlrZ5MUnkRILaTYiZiniw,"71 Banyan Drive, Hilo","{'lat': 19.7284039, 'lng': -155.066467}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.1,1945.0,,,,,,,,lodging,Hilo Hawaiian Hotel,,
131,Grand Naniloa Hotel Hilo - a DoubleTree by Hilton,ChIJKWsHxptMUnkRxi4I8Z41mxQ,"93 Banyan Drive, Hilo","{'lat': 19.7295945, 'lng': -155.064893}",OPERATIONAL,"['lodging', 'point_of_interest', 'establishment']",,,,,4.0,2700.0,,,,,,,,lodging,Grand Naniloa Hotel Hilo - a DoubleTree by Hilton,,
132,Hawaii Lava Tours,ChIJmxO-UZlMUnkR7SW8BnMv67w,"71 Banyan Drive, Hilo","{'lat': 19.7282558, 'lng': -155.0666259}",CLOSED_TEMPORARILY,"['travel_agency', 'point_of_interest', 'establishment']",,,,,5.0,1.0,,,,,,,,travel_agency,Hawaii Lava Tours,,
133,#1 Volcano Tours,ChIJ6VLlrZ5MUnkRsIkP8ncjrt0,"71 Banyan Drive d, Hilo","{'lat': 19.72825199999999, 'lng': -155.0667307}",CLOSED_TEMPORARILY,"['point_of_interest', 'establishment']",,,,,,,,,,,,,,point_of_interest,#1 Volcano Tours,,
134,Harp Car Rental,ChIJbbzHDINMUnkRj7P8_do3rMA,"300 Kalanianaole Street, Hilo","{'lat': 19.7248018, 'lng': -155.0594064}",OPERATIONAL,"['car_rental', 'point_of_interest', 'establishment']",,,,,4.4,59.0,,,,,,,,car_rental,Harp Car Rental,"[{'close': {'day': 0, 'time': '1700'}, 'open': {'day': 0, 'time': '0630'}}, {'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0630'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0630'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0630'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0630'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0630'}}, {'close': {'day': 6, 'time': '1700'}, 'open': {'day': 6, 'time': '0630'}}]","['Monday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u20095:00\u202fPM']"
135,Moku Ola / Coconut Island,ChIJ9SkSGZlMUnkRi5yyURWcBdQ,"77 Keliipio Place, Hilo","{'lat': 19.7294599, 'lng': -155.068554}",OPERATIONAL,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",,,,,4.6,330.0,,,,,,,,park,Moku Ola / Coconut Island,"[{'open': {'day': 0, 'time': '0000'}}]","['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']"
136,A&B Fleet Services,ChIJbbzHDINMUnkReGP25z_hzcU,"456 Kalanianaole Street # A2, Hilo","{'lat': 19.7249359, 'lng': -155.0577687}",OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']",,,,,4.8,6.0,,,,,,,,car_repair,A&B Fleet Services,"[{'close': {'day': 1, 'time': '1530'}, 'open': {'day': 1, 'time': '0700'}}, {'close': {'day': 2, 'time': '1530'}, 'open': {'day': 2, 'time': '0700'}}, {'close': {'day': 3, 'time': '1530'}, 'open': {'day': 3, 'time': '0700'}}, {'close': {'day': 4, 'time': '1530'}, 'open': {'day': 4, 'time': '0700'}}, {'close': {'day': 5, 'time': '1530'}, 'open': {'day': 5, 'time': '0700'}}]","['Monday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20093:30\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
137,Wailoa River State Recreation Area,ChIJQUHFGlxLUnkRiBGKeQsdf6k,"799 Piilani Street, Hilo","{'lat': 19.7164465, 'lng': -155.0730805}",OPERATIONAL,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",,,,,4.4,1322.0,,,,,,,,tourist_attraction,Wailoa River State Recreation Area,"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '0800'}}, {'close': {'day': 1, 'time': '1630'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1630'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1630'}, 'open': {'day': 3, 'time': '1200'}}, {'close': {'day': 4, 'time': '1630'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1630'}, 'open': {'day': 5, 'time': '0800'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 12:00\u2009–\u20094:30\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20099:00\u202fPM']"
138,Kahului Trucking & Storage Inc,ChIJbbzHDINMUnkRra1buTGZny8,"456 Kalanianaole Street, Hilo","{'lat': 19.7249804, 'lng': -155.057538}",OPERATIONAL,"['car_repair', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,car_repair,Kahului Trucking & Storage Inc,,
139,Taketa Iwata Hara & Associates LLC,ChIJza4uGFxLUnkR4RQHDTdC2jA,"101 Aupuni Street #139, Hilo","{'lat': 19.7174753, 'lng': -155.0765877}",OPERATIONAL,"['accounting', 'finance', 'point_of_interest', 'establishment']",,,,,,,,,,,,,,accounting,Taketa Iwata Hara & Associates LLC,"[{'close': {'day': 1, 'time': '1700'}, 'open': {'day': 1, 'time': '0800'}}, {'close': {'day': 2, 'time': '1700'}, 'open': {'day': 2, 'time': '0800'}}, {'close': {'day': 3, 'time': '1700'}, 'open': {'day': 3, 'time': '0800'}}, {'close': {'day': 4, 'time': '1700'}, 'open': {'day': 4, 'time': '0800'}}, {'close': {'day': 5, 'time': '1700'}, 'open': {'day': 5, 'time': '0800'}}]","['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: Closed', 'Sunday: Closed']"
